trial_index,arm_name,trial_status,generation_method,metric,guidance_strength,delta_x0_guidance_strength
0,0_0,COMPLETED,Sobol,-0.2532365620136261,2.1171437703247107,14.04972890470259
1,1_0,COMPLETED,Sobol,-0.34187474846839905,11.25494501613153,0.0018190874717152773
2,2_0,COMPLETED,Sobol,-0.4011513292789459,4515.326712387585,1087.4475756251632
3,3_0,COMPLETED,Sobol,-0.6230654716491699,0.006969555537636039,0.0676231568531294
4,4_0,COMPLETED,Sobol,-0.5866145491600037,0.03196072393898811,6595.91948484407
5,5_0,COMPLETED,Sobol,-0.2732537090778351,946.9135564768425,0.6675225831969028
6,6_0,COMPLETED,Sobol,-0.10706298053264618,156.52310375614704,73.81937040179464
7,7_0,COMPLETED,Sobol,-0.6064286828041077,0.15830968650109772,0.016114384022914603
8,8_0,COMPLETED,Sobol,-0.16662651300430298,0.06389532844088555,323.2467826183495
9,9_0,COMPLETED,Sobol,-0.2691388428211212,63.14439270056794,0.24419238285518258
10,10_0,COMPLETED,Sobol,-0.19300338625907898,312.8449474300653,3.60158114535977
11,11_0,COMPLETED,Sobol,-0.6272383332252502,0.01056462409746768,0.005921282816758441
12,12_0,COMPLETED,Sobol,-0.18261195719242096,0.0022149557478978238,38.538407048305494
13,13_0,COMPLETED,Sobol,-0.282213032245636,1434.2686992886104,0.03757843338341841
14,14_0,COMPLETED,Sobol,-0.528501570224762,4.722828150710441,2996.011383190132
15,15_0,COMPLETED,Sobol,-0.51389479637146,0.8888210463477708,1.3908209821151927
16,16_0,COMPLETED,Sobol,-0.4354481101036072,0.465177140849424,1727.4981456966732
17,17_0,COMPLETED,Sobol,-0.360700786113739,6.742131117073369,2.1947667010081613
18,18_0,COMPLETED,Sobol,-0.3795890212059021,2740.316142993005,62.698745998478024
19,19_0,COMPLETED,Sobol,-0.6301132440567017,0.0015514728739400355,0.02238249956522298
20,20_0,COMPLETED,Sobol,-0.5777220129966736,0.019478652082477406,6.258836299306231
21,21_0,COMPLETED,Sobol,-0.2562905550003052,209.80943418588666,0.0037448765711997636
22,22_0,COMPLETED,Sobol,-0.1286155730485916,34.249619844937754,198.29325766697872
23,23_0,COMPLETED,Sobol,-0.6140437722206116,0.09527940928186819,0.41080594334018117
24,24_0,COMPLETED,Sobol,-0.1226925253868103,0.2919420636465353,128.21749399225214
25,25_0,COMPLETED,Sobol,-0.2635563611984253,104.9925905421032,0.010196691288021056
26,26_0,COMPLETED,Sobol,-0.534099280834198,513.4466601123999,4048.364579439075
27,27_0,COMPLETED,Sobol,-0.6110355257987976,0.04764426058519628,1.1223813758299823
28,28_0,COMPLETED,Sobol,-0.23364339768886566,0.0036487582011609856,627.3056487970875
29,29_0,COMPLETED,Sobol,-0.43724682927131653,6447.928252570093,0.1066633978202387
30,30_0,COMPLETED,Sobol,-0.1299094259738922,21.499541238900076,22.84699764554201
31,31_0,COMPLETED,Sobol,-0.5173632502555847,1.4826719977923462,0.0010839940807778898
32,32_0,COMPLETED,Sobol,-0.2788853943347931,1.5977964329009622,858.4755990051265
33,33_0,COMPLETED,Sobol,-0.33532828092575073,14.908967497976587,0.08837755322255801
34,34_0,COMPLETED,Sobol,-0.5279264450073242,9901.632897746531,10.087212849600622
35,35_0,COMPLETED,Sobol,-0.6344282627105713,0.0031789440474575157,0.0021641349802172527
36,36_0,COMPLETED,Sobol,-0.12087670713663101,0.04251045029764096,106.06651931002281
37,37_0,COMPLETED,Sobol,-0.23918801546096802,711.7622662637816,0.013983460961861814
38,38_0,COMPLETED,Sobol,-0.6072711944580078,71.12405811353854,8101.237097615229
39,39_0,COMPLETED,Sobol,-0.5587519407272339,0.34849233118216666,0.4946306179787207
40,40_0,COMPLETED,Sobol,-0.54795241355896,0.1406510077422903,5.175643987166448
41,41_0,COMPLETED,Sobol,-0.3077164888381958,28.69178279610997,0.005134989014805573
42,42_0,COMPLETED,Sobol,-0.17824086546897888,235.14634335037158,396.66097018798826
43,43_0,COMPLETED,Sobol,-0.6139159202575684,0.014051443526426838,0.18101886757013144
