trial_index,arm_name,trial_status,generation_method,metric,guidance_strength
0,0_0,COMPLETED,Sobol,-0.5601438283920288,2.1171437703247107
1,1_0,COMPLETED,Sobol,-0.395081490278244,8.334163429552671
2,2_0,COMPLETED,Sobol,-0.6430965662002563,8212.638015892508
3,3_0,COMPLETED,Sobol,-0.62870192527771,0.001889842827262904
4,4_0,COMPLETED,Sobol,-0.6573027968406677,0.052640807202046815
5,5_0,COMPLETED,Sobol,-0.43474435806274414,298.2913265583641
6,6_0,COMPLETED,Sobol,-0.3105457127094269,134.35744070290974
7,7_0,COMPLETED,Sobol,-0.6120567321777344,0.1297940657513337
8,8_0,COMPLETED,Sobol,-0.6268506646156311,0.2038020965437322
9,9_0,COMPLETED,Sobol,-0.30426231026649475,28.14015706041557
10,10_0,COMPLETED,Sobol,-0.5392650365829468,520.2399975268816
11,11_0,COMPLETED,Sobol,-0.6426865458488464,0.012239997961257472
12,12_0,COMPLETED,Sobol,-0.6310919523239136,0.0033341952368863615
13,13_0,COMPLETED,Sobol,-0.6474159955978394,1932.6460760120394
14,14_0,COMPLETED,Sobol,-0.33468687534332275,12.935384164212955
15,15_0,COMPLETED,Sobol,-0.6196009516716003,0.43808322199747585
16,16_0,COMPLETED,Sobol,-0.5910130143165588,1.0001125684884087
17,17_0,COMPLETED,Sobol,-0.3192988634109497,17.810130577486994
18,18_0,COMPLETED,Sobol,-0.636960506439209,2318.322549813085
19,19_0,COMPLETED,Sobol,-0.6406112909317017,0.006631580550700104
20,20_0,COMPLETED,Sobol,-0.6307650804519653,0.014887518536951076
21,21_0,COMPLETED,Sobol,-0.611700713634491,1045.057572541195
22,22_0,COMPLETED,Sobol,-0.2942737340927124,63.35366627198893
23,23_0,COMPLETED,Sobol,-0.62381511926651,0.2778167170791667
24,24_0,COMPLETED,Sobol,-0.6406654119491577,0.05764449839708752
25,25_0,COMPLETED,Sobol,-0.30264922976493835,98.55082361184009
26,26_0,COMPLETED,Sobol,-0.38416656851768494,245.27393157774324
27,27_0,COMPLETED,Sobol,-0.6350263357162476,0.026208236519264242
28,28_0,COMPLETED,Sobol,-0.6283807158470154,0.0015752606323655594
29,29_0,COMPLETED,Sobol,-0.6542374491691589,4128.620092941036
30,30_0,COMPLETED,Sobol,-0.5022786855697632,3.651081141903054
31,31_0,COMPLETED,Sobol,-0.5916568636894226,1.5378509676710175
32,32_0,COMPLETED,Sobol,-0.6005154252052307,1.301063804858965
33,33_0,COMPLETED,Sobol,-0.4765462875366211,4.952883197968552
