trial_index,arm_name,trial_status,generation_method,metric,guidance_strength,delta_x0_guidance_strength
0,0_0,COMPLETED,Sobol,-0.41437727212905884,2.1171437703247107,14.04972890470259
1,1_0,COMPLETED,Sobol,-0.3391816020011902,11.25494501613153,0.0018190874717152773
2,2_0,COMPLETED,Sobol,-0.7823612689971924,4515.326712387585,1087.4475756251632
3,3_0,COMPLETED,Sobol,-0.6454089879989624,0.006969555537636039,0.0676231568531294
4,4_0,COMPLETED,Sobol,-0.7395006418228149,0.03196072393898811,6595.91948484407
5,5_0,COMPLETED,Sobol,-0.7677277326583862,946.9135564768425,0.6675225831969028
6,6_0,COMPLETED,Sobol,-0.41573870182037354,156.52310375614704,73.81937040179464
7,7_0,COMPLETED,Sobol,-0.5773115754127502,0.15830968650109772,0.016114384022914603
8,8_0,COMPLETED,Sobol,-0.5799077749252319,0.06389532844088555,323.2467826183495
9,9_0,COMPLETED,Sobol,-0.2726729214191437,63.14439270056794,0.24419238285518258
10,10_0,COMPLETED,Sobol,-0.21960677206516266,312.8449474300653,3.60158114535977
11,11_0,COMPLETED,Sobol,-0.632387101650238,0.01056462409746768,0.005921282816758441
12,12_0,COMPLETED,Sobol,-0.6297482252120972,0.0022149557478978238,38.538407048305494
13,13_0,COMPLETED,Sobol,-0.7713584899902344,1434.2686992886104,0.03757843338341841
14,14_0,COMPLETED,Sobol,-0.7073391079902649,4.722828150710441,2996.011383190132
15,15_0,COMPLETED,Sobol,-0.465789794921875,0.8888210463477708,1.3908209821151927
16,16_0,COMPLETED,Sobol,-0.6833208203315735,0.465177140849424,1727.4981456966732
17,17_0,COMPLETED,Sobol,-0.3579724133014679,6.742131117073369,2.1947667010081613
18,18_0,COMPLETED,Sobol,-0.7619426846504211,2740.316142993005,62.698745998478024
19,19_0,COMPLETED,Sobol,-0.629866361618042,0.0015514728739400355,0.02238249956522298
20,20_0,COMPLETED,Sobol,-0.6564276218414307,0.019478652082477406,6.258836299306231
21,21_0,COMPLETED,Sobol,-0.29725930094718933,209.80943418588666,0.0037448765711997636
22,22_0,COMPLETED,Sobol,-0.49966976046562195,34.249619844937754,198.29325766697872
23,23_0,COMPLETED,Sobol,-0.5905987620353699,0.09527940928186819,0.41080594334018117
24,24_0,COMPLETED,Sobol,-0.524834394454956,0.2919420636465353,128.21749399225214
25,25_0,COMPLETED,Sobol,-0.2951504588127136,104.9925905421032,0.010196691288021056
26,26_0,COMPLETED,Sobol,-0.7419624328613281,513.4466601123999,4048.364579439075
27,27_0,COMPLETED,Sobol,-0.5839805006980896,0.04764426058519628,1.1223813758299823
28,28_0,COMPLETED,Sobol,-0.6273539662361145,0.0036487582011609856,627.3056487970875
29,29_0,COMPLETED,Sobol,-0.7466543912887573,6447.928252570093,0.1066633978202387
30,30_0,COMPLETED,Sobol,-0.3166085481643677,21.499541238900076,22.84699764554201
31,31_0,COMPLETED,Sobol,-0.4956286549568176,1.4826719977923462,0.0010839940807778898
32,32_0,COMPLETED,Sobol,-0.6468225717544556,1.5977964329009622,858.4755990051265
33,33_0,COMPLETED,Sobol,-0.32898250222206116,14.908967497976587,0.08837755322255801
34,34_0,COMPLETED,Sobol,-0.7366985082626343,9901.632897746531,10.087212849600622
35,35_0,COMPLETED,Sobol,-0.6317888498306274,0.0031789440474575157,0.0021641349802172527
36,36_0,COMPLETED,Sobol,-0.5878273844718933,0.04251045029764096,106.06651931002281
37,37_0,COMPLETED,Sobol,-0.5503541231155396,711.7622662637816,0.013983460961861814
38,38_0,COMPLETED,Sobol,-0.7551848292350769,71.12405811353854,8101.237097615229
39,39_0,COMPLETED,Sobol,-0.5404096841812134,0.34849233118216666,0.4946306179787207
40,40_0,COMPLETED,Sobol,-0.6015622019767761,0.1406510077422903,5.175643987166448
41,41_0,COMPLETED,Sobol,-0.3172147274017334,28.69178279610997,0.005134989014805573
42,42_0,COMPLETED,Sobol,-0.5930721163749695,235.14634335037158,396.66097018798826
43,43_0,COMPLETED,Sobol,-0.6240198016166687,0.014051443526426838,0.18101886757013144
44,44_0,COMPLETED,Sobol,-0.6963446140289307,0.0010103206535163993,2364.3935492897394
45,45_0,COMPLETED,Sobol,-0.7807872295379639,3145.293665943994,1.8191777105247426
46,46_0,COMPLETED,Sobol,-0.4038883447647095,6.256323016113067,27.685622670814933
47,47_0,COMPLETED,Sobol,-0.5426881909370422,0.6708132912128238,0.04470192743141406
48,48_0,COMPLETED,Sobol,-0.5087859034538269,0.9578690241314501,46.506611095127994
49,49_0,COMPLETED,Sobol,-0.41696640849113464,3.2751607293750626,0.027462760718994672
50,50_0,COMPLETED,BoTorch,-0.1895884871482849,112.41491788964947,4.119746103849665
51,51_0,COMPLETED,BoTorch,-0.25184935331344604,72.85174923713495,2.6367463262233377
52,52_0,COMPLETED,BoTorch,-0.2365524023771286,180.7131934477082,1.291414391532941
53,53_0,COMPLETED,BoTorch,-0.35372790694236755,166.5128297906155,4.529687260113038
54,54_0,COMPLETED,BoTorch,-0.2667089104652405,94.86526361855428,0.8211628561259495
55,55_0,COMPLETED,BoTorch,-0.29312407970428467,72.90493780738217,0.001
56,56_0,COMPLETED,BoTorch,-0.2233087122440338,45.03293630294177,1.2018787427180762
57,57_0,COMPLETED,BoTorch,-0.19991359114646912,68.63955475052195,1.108841829283288
58,58_0,COMPLETED,BoTorch,-0.24843952059745789,92.89613650224527,1.6672039032362511
59,59_0,COMPLETED,BoTorch,-0.22533294558525085,45.1474365481607,2.6567550794178345
60,60_0,COMPLETED,BoTorch,-0.2508706748485565,43.55468153723063,0.5883467142768772
61,61_0,COMPLETED,BoTorch,-0.3114389181137085,78.61410712806342,0.06080002788965737
62,62_0,COMPLETED,BoTorch,-0.2572019398212433,68.92153091153158,4.427080680342182
63,63_0,COMPLETED,BoTorch,-0.24386566877365112,32.028670601393294,1.5287097858679604
64,64_0,COMPLETED,BoTorch,-0.22857630252838135,62.29031524064978,1.869118430713163
65,65_0,COMPLETED,BoTorch,-0.2947544455528259,116.49869446730332,0.001
66,66_0,COMPLETED,BoTorch,-0.21114349365234375,91.56360550722309,3.354548099540119
