trial_index,arm_name,trial_status,generation_method,metric,guidance_strength,delta_x0_guidance_strength
0,0_0,COMPLETED,Sobol,-0.5652604103088379,2.1171437703247107,14.04972890470259
1,1_0,COMPLETED,Sobol,-0.48614081740379333,11.25494501613153,0.0018190874717152773
2,2_0,COMPLETED,Sobol,-0.7344843745231628,4515.326712387585,1087.4475756251632
3,3_0,COMPLETED,Sobol,-0.6727281212806702,0.006969555537636039,0.0676231568531294
4,4_0,COMPLETED,Sobol,-0.6862751245498657,0.03196072393898811,6595.91948484407
5,5_0,COMPLETED,Sobol,-0.6415094137191772,946.9135564768425,0.6675225831969028
6,6_0,COMPLETED,Sobol,-0.35538870096206665,156.52310375614704,73.81937040179464
7,7_0,COMPLETED,Sobol,-0.6929553151130676,0.15830968650109772,0.016114384022914603
8,8_0,COMPLETED,Sobol,-0.6719872355461121,0.06389532844088555,323.2467826183495
9,9_0,COMPLETED,Sobol,-0.3679913878440857,63.14439270056794,0.24419238285518258
10,10_0,COMPLETED,Sobol,-0.3447250425815582,312.8449474300653,3.60158114535977
11,11_0,COMPLETED,Sobol,-0.6843328475952148,0.01056462409746768,0.005921282816758441
12,12_0,COMPLETED,Sobol,-0.667857825756073,0.0022149557478978238,38.538407048305494
13,13_0,COMPLETED,Sobol,-0.6419562697410583,1434.2686992886104,0.03757843338341841
14,14_0,COMPLETED,Sobol,-0.5310580730438232,4.722828150710441,2996.011383190132
15,15_0,COMPLETED,Sobol,-0.6342804431915283,0.8888210463477708,1.3908209821151927
16,16_0,COMPLETED,Sobol,-0.6441867351531982,0.465177140849424,1727.4981456966732
17,17_0,COMPLETED,Sobol,-0.5012527704238892,6.742131117073369,2.1947667010081613
18,18_0,COMPLETED,Sobol,-0.7054901123046875,2740.316142993005,62.698745998478024
19,19_0,COMPLETED,Sobol,-0.6864562034606934,0.0015514728739400355,0.02238249956522298
20,20_0,COMPLETED,Sobol,-0.6759390830993652,0.019478652082477406,6.258836299306231
21,21_0,COMPLETED,Sobol,-0.3372996747493744,209.80943418588666,0.0037448765711997636
22,22_0,COMPLETED,Sobol,-0.4077606201171875,34.249619844937754,198.29325766697872
23,23_0,COMPLETED,Sobol,-0.6729538440704346,0.09527940928186819,0.41080594334018117
24,24_0,COMPLETED,Sobol,-0.6649779081344604,0.2919420636465353,128.21749399225214
25,25_0,COMPLETED,Sobol,-0.3673374652862549,104.9925905421032,0.010196691288021056
26,26_0,COMPLETED,Sobol,-0.4308130741119385,513.4466601123999,4048.364579439075
27,27_0,COMPLETED,Sobol,-0.681648850440979,0.04764426058519628,1.1223813758299823
28,28_0,COMPLETED,Sobol,-0.6658940315246582,0.0036487582011609856,627.3056487970875
29,29_0,COMPLETED,Sobol,-0.7499203681945801,6447.928252570093,0.1066633978202387
30,30_0,COMPLETED,Sobol,-0.41545942425727844,21.499541238900076,22.84699764554201
31,31_0,COMPLETED,Sobol,-0.5841173529624939,1.4826719977923462,0.0010839940807778898
32,32_0,COMPLETED,Sobol,-0.5751999020576477,1.5977964329009622,858.4755990051265
33,33_0,COMPLETED,Sobol,-0.45325303077697754,14.908967497976587,0.08837755322255801
34,34_0,COMPLETED,Sobol,-0.7465333938598633,9901.632897746531,10.087212849600622
35,35_0,COMPLETED,Sobol,-0.6901185512542725,0.0031789440474575157,0.0021641349802172527
36,36_0,COMPLETED,Sobol,-0.6820802688598633,0.04251045029764096,106.06651931002281
37,37_0,COMPLETED,Sobol,-0.5291695594787598,711.7622662637816,0.013983460961861814
38,38_0,COMPLETED,Sobol,-0.3721292018890381,71.12405811353854,8101.237097615229
39,39_0,COMPLETED,Sobol,-0.6439874172210693,0.34849233118216666,0.4946306179787207
40,40_0,COMPLETED,Sobol,-0.675513505935669,0.1406510077422903,5.175643987166448
41,41_0,COMPLETED,Sobol,-0.41693979501724243,28.69178279610997,0.005134989014805573
42,42_0,COMPLETED,Sobol,-0.33342087268829346,235.14634335037158,396.66097018798826
43,43_0,COMPLETED,Sobol,-0.6812338829040527,0.014051443526426838,0.18101886757013144
44,44_0,COMPLETED,Sobol,-0.6942588090896606,0.0010103206535163993,2364.3935492897394
45,45_0,COMPLETED,Sobol,-0.729815661907196,3145.293665943994,1.8191777105247426
46,46_0,COMPLETED,Sobol,-0.5122178196907043,6.256323016113067,27.685622670814933
47,47_0,COMPLETED,Sobol,-0.6286360025405884,0.6708132912128238,0.04470192743141406
48,48_0,COMPLETED,Sobol,-0.6305445432662964,0.9578690241314501,46.506611095127994
49,49_0,COMPLETED,Sobol,-0.5706148743629456,3.2751607293750626,0.027462760718994672
50,50_0,COMPLETED,BoTorch,-0.32796457409858704,198.45829788792494,1.538794781663188
51,51_0,COMPLETED,BoTorch,-0.33533886075019836,201.2141247586202,10000.0
52,52_0,COMPLETED,BoTorch,-0.35614970326423645,213.00345151940354,21.477256609355994
53,53_0,COMPLETED,BoTorch,-0.3463491201400757,166.87419364314022,0.001
54,54_0,COMPLETED,BoTorch,-0.3175836205482483,177.1810866132171,0.1676404424085449
55,55_0,COMPLETED,BoTorch,-0.321666955947876,165.99228316408215,2.188073464528478
56,56_0,COMPLETED,BoTorch,-0.3609587252140045,157.6549817413768,10000.0
57,57_0,COMPLETED,BoTorch,-0.3279349207878113,201.40168776069038,0.15815394561685403
58,58_0,COMPLETED,BoTorch,-0.3348716199398041,155.01830699656608,0.3140584967573517
59,59_0,COMPLETED,BoTorch,-0.32073619961738586,185.6364580444547,0.61483033880602
60,60_0,COMPLETED,BoTorch,-0.31165239214897156,215.6061084334056,0.8152288552163235
61,61_0,COMPLETED,BoTorch,-0.3443126678466797,220.79634960066872,0.14554499631084866
62,62_0,COMPLETED,BoTorch,-0.32561513781547546,189.513402021643,5.348062151327354
63,63_0,COMPLETED,BoTorch,-0.3210168778896332,188.88003227197999,0.05495156561529609
