trial_index,arm_name,trial_status,generation_method,metric,rho,mu,sigma
0,0_0,COMPLETED,Sobol,-0.42865705490112305,2.1171437703247107,14.04972890470259,0.4944792091846466
1,1_0,COMPLETED,Sobol,-0.2521768808364868,28.099892475485987,0.015905807783588365,0.8551316680386662
2,2_0,COMPLETED,Sobol,-0.7731184363365173,2906.2547641133024,194.94961620983122,0.11520141456276178
3,3_0,COMPLETED,Sobol,-0.6019676923751831,0.03251873758910408,2.6459394372836873,0.7226877147331834
4,4_0,COMPLETED,Sobol,-0.6293872594833374,0.0013635830455932816,2538.1443071159138,0.9122041612863541
5,5_0,COMPLETED,Sobol,-0.7512506246566772,1333.0217442560008,0.23038692569524372,0.304594911634922
6,6_0,COMPLETED,Sobol,-0.21394875645637512,9.26759666263918,146.15811091728855,0.5407381691038609
7,7_0,COMPLETED,Sobol,-0.5436344146728516,0.1055828518853348,0.0010474237254915633,0.17996275052428246
8,8_0,COMPLETED,Sobol,-0.5143150091171265,0.3943134712946843,916.5156101993559,0.5906780865043402
9,9_0,COMPLETED,Sobol,-0.29838117957115173,4.611102685701764,0.6283654882851827,0.20033962838351727
10,10_0,COMPLETED,Sobol,-0.6675132513046265,356.85871211553604,7.0870252617325145,0.9565016347914934
11,11_0,COMPLETED,Sobol,-0.6251960396766663,0.0027401726198600707,0.02127450687449315,0.31498065032064915
12,12_0,COMPLETED,Sobol,-0.4536331295967102,0.009429494712975358,38.28906954539926,0.0005900738760828972
13,13_0,COMPLETED,Sobol,-0.7901396751403809,6313.223527536535,0.005742470328379153,0.64198989700526
14,14_0,COMPLETED,Sobol,-0.44215935468673706,96.92614702210953,3956.9934456677506,0.38985136803239584
15,15_0,COMPLETED,Sobol,-0.46214359998703003,0.9747587303875677,0.12825875721911434,0.7800686648115516
16,16_0,COMPLETED,Sobol,-0.4511311948299408,0.4782429968382191,6347.761254424114,0.23434062767773867
17,17_0,COMPLETED,Sobol,-0.48869383335113525,129.2035557743381,0.07507611534462406,0.6230835737660527
18,18_0,COMPLETED,Sobol,-0.7577807903289795,4698.3767602077,57.51546830877791,0.3440909394994378
19,19_0,COMPLETED,Sobol,-0.6121551394462585,0.019368815552480382,0.003164983359694742,0.9859848553314805
20,20_0,COMPLETED,Sobol,-0.6526994109153748,0.006093000996535099,4.4351096404334385,0.6755023747682571
21,21_0,COMPLETED,Sobol,-0.6061157584190369,287.49590407520265,0.036205604817381956,0.0334836021065712
22,22_0,COMPLETED,Sobol,-0.3703020513057709,5.67941113001969,607.8005499975656,0.8086909092962742
23,23_0,COMPLETED,Sobol,-0.47863784432411194,0.1787549585735587,1.1445513608009084,0.4198231063783169
24,24_0,COMPLETED,Sobol,-0.6711791157722473,0.0856816708022404,91.38113022714623,0.8217336442321539
25,25_0,COMPLETED,Sobol,-0.24140328168869019,20.433543840562052,0.0017842114480385836,0.4614712130278349
26,26_0,COMPLETED,Sobol,-0.6990149617195129,599.7784455991946,1684.735749357545,0.6941951233893633
27,27_0,COMPLETED,Sobol,-0.612520158290863,0.0016933751493096554,0.4192638008543467,0.08510001935064793
28,28_0,COMPLETED,Sobol,-0.5910518765449524,0.04367471270316291,313.0673803121763,0.2707083700224757
29,29_0,COMPLETED,Sobol,-0.7659984230995178,1414.2041024390762,1.5471543723831611,0.8796842200681567
30,30_0,COMPLETED,Sobol,-0.19029968976974487,57.3007253883845,21.082885776686535,0.1509821182116866
31,31_0,COMPLETED,Sobol,-0.4276399612426758,1.5889993381301906,0.008775567901218435,0.5111252954229712
32,32_0,COMPLETED,Sobol,-0.4624936878681183,1.2062183041883041,275.39392295509936,0.9388819085434079
33,33_0,COMPLETED,Sobol,-0.3017418086528778,49.34691048217059,2.2613227213442197,0.328693893738091
34,34_0,COMPLETED,Sobol,-0.7560383081436157,1862.4106281026711,8.745365465418576,0.5769266942515969
35,35_0,COMPLETED,Sobol,-0.5591845512390137,0.050723519409660314,0.01643706972019626,0.21799749974161386
36,36_0,COMPLETED,Sobol,-0.6408358812332153,0.0024127909072414583,133.07171475915618,0.4034818708896637
37,37_0,COMPLETED,Sobol,-0.7300978302955627,753.6678840783296,0.0015768659572229031,0.7625321373343468
38,38_0,COMPLETED,Sobol,-0.2102489173412323,14.338256645923856,3168.8201295477015,0.018088448792696
39,39_0,COMPLETED,Sobol,-0.5650168061256409,0.06820740960845487,0.17335946543861652,0.6283975355327129
40,40_0,COMPLETED,Sobol,-0.4361313581466675,0.2547468249335014,6.456940776623947,0.10147172771394253
41,41_0,COMPLETED,Sobol,-0.30316874384880066,7.134381697985605,0.03197450294098581,0.7403234224766493
42,42_0,COMPLETED,Sobol,-0.5650410652160645,201.77242725223323,1142.9310934034413,0.4768358636647463
43,43_0,COMPLETED,Sobol,-0.6103118062019348,0.004848924613989634,0.4729062672320075,0.8688689861446619
44,44_0,COMPLETED,Sobol,-0.6123226284980774,0.014707642087040396,5588.014521418237,0.5582587150856853
45,45_0,COMPLETED,Sobol,-0.7762265801429749,4045.4345530142114,0.10975833945624233,0.166348691098392
46,46_0,COMPLETED,Sobol,-0.5314311981201172,170.2036737409077,23.875530399938,0.9258105969056487
47,47_0,COMPLETED,Sobol,-0.4450520873069763,0.5553312452668457,0.005929627104156531,0.2870820006355643
48,48_0,COMPLETED,Sobol,-0.6043455600738525,0.7399064296794726,43.36116355215472,0.7077808128669858
49,49_0,COMPLETED,Sobol,-0.33635589480400085,83.46638235452286,0.003943879777816859,0.06760832387953997
50,50_0,COMPLETED,BoTorch,-0.1423955112695694,20.345926402274518,5.290222653662187,0.10858954454133406
51,51_0,COMPLETED,BoTorch,-0.21181640028953552,20.09647619293508,1.0813960216650012,0.0
52,52_0,COMPLETED,BoTorch,-0.13129429519176483,19.11197099537295,22.745125456305573,0.27235217947110474
53,53_0,COMPLETED,BoTorch,-0.14817838370800018,24.20033204493709,130.79779805891772,0.0
54,54_0,COMPLETED,BoTorch,-0.22541865706443787,20.212420511012994,330.890126672063,0.20490830062434556
55,55_0,COMPLETED,BoTorch,-0.2281409651041031,18.49196396455418,1.2114194300401815,0.2802450834970119
56,56_0,COMPLETED,BoTorch,-0.10268779844045639,16.151952834475242,21.447233125381814,0.0
57,57_0,COMPLETED,BoTorch,-0.10113586485385895,22.679873811541828,14.27661616337958,0.0
58,58_0,COMPLETED,BoTorch,-0.1121424064040184,16.569540136356554,94.09341674345421,0.0
59,59_0,COMPLETED,BoTorch,-0.0977994054555893,20.15598041579885,28.220029434412744,0.0
60,60_0,COMPLETED,BoTorch,-0.17761576175689697,7.390216085504517,135.56694413527254,0.0
61,61_0,COMPLETED,BoTorch,-0.09961391985416412,17.21306434435035,31.6591799130779,0.0
62,62_0,COMPLETED,BoTorch,-0.10419246554374695,21.806229869558347,22.510564199181115,0.0
63,63_0,COMPLETED,BoTorch,-0.09833400696516037,19.55147268106823,37.388254352175615,0.0
64,64_0,COMPLETED,BoTorch,-0.09835544228553772,16.487008087332242,41.07747978436406,0.0
65,65_0,COMPLETED,BoTorch,-0.19475282728672028,13.963989250861456,0.010182708128281094,0.0
66,66_0,COMPLETED,BoTorch,-0.10225645452737808,17.938157565569178,38.43713212996583,0.0
67,67_0,COMPLETED,BoTorch,-0.2244759202003479,9.19706192218057,0.001,0.0
68,68_0,COMPLETED,BoTorch,-0.09318020939826965,14.901900261088256,39.67405882946597,0.0
69,69_0,COMPLETED,BoTorch,-0.10087652504444122,15.096268227001948,37.757667423988345,0.0645781461127042
70,70_0,COMPLETED,BoTorch,-0.10090256482362747,13.96237929712491,33.44849692461998,0.0
71,71_0,COMPLETED,BoTorch,-0.27959582209587097,4.742564239510081,10000.0,0.0
72,72_0,COMPLETED,BoTorch,-0.09874775260686874,15.962779420971437,35.46878654584658,0.0
73,73_0,COMPLETED,BoTorch,-0.10031729936599731,15.260441539146862,46.55825211166266,0.0
74,74_0,COMPLETED,BoTorch,-0.10177653282880783,17.75279256024563,24.58253347868275,0.0
75,75_0,COMPLETED,BoTorch,-0.3687218427658081,13.271434554935315,11.73854401044772,1.0
76,76_0,COMPLETED,BoTorch,-0.1015750989317894,16.245603562551175,43.675942969785176,0.05112203598838329
77,77_0,COMPLETED,BoTorch,-0.10623349994421005,17.414620304507846,35.44908533302386,0.0
78,78_0,COMPLETED,BoTorch,-0.09948431700468063,12.47951925036211,40.20981182513223,0.11344301457183986
79,79_0,COMPLETED,BoTorch,-0.09587401896715164,13.48209680822006,43.98951504600898,0.0
80,80_0,COMPLETED,BoTorch,-0.09693001955747604,13.60999512573571,45.58733783740174,0.05461893893884075
81,81_0,COMPLETED,BoTorch,-0.11820250749588013,28.298354350313623,18.594347937981805,0.0
82,82_0,COMPLETED,BoTorch,-0.10460614413022995,14.461517882007152,14.54830574087433,0.0
83,83_0,COMPLETED,BoTorch,-0.09936172515153885,14.698663572204502,32.098421526623056,0.04900121381505856
84,84_0,COMPLETED,BoTorch,-0.1130845695734024,8.869804730493014,21.636023174495282,0.0
85,85_0,COMPLETED,BoTorch,-0.09574100375175476,12.851395650008225,37.88639265291029,0.0
86,86_0,COMPLETED,BoTorch,-0.0920347273349762,12.67100084093252,31.737948358161866,0.058878926308179355
87,87_0,COMPLETED,BoTorch,-0.09782540798187256,13.591240373888066,28.39993139114094,0.0
88,88_0,COMPLETED,BoTorch,-0.09901333600282669,12.300035847979133,27.85427743165988,0.09438481079911026
89,89_0,COMPLETED,BoTorch,-0.09621040523052216,11.901121489756562,39.681632965257904,0.06554202645377466
90,90_0,COMPLETED,BoTorch,-0.1415426880121231,10.432561639946876,25.237586615053146,0.20301818004430378
91,91_0,COMPLETED,BoTorch,-0.09764621406793594,13.476066358722262,36.96535112731745,0.03023740278620018
92,92_0,COMPLETED,BoTorch,-0.09354311227798462,12.12550649461802,39.331177489626214,0.0
93,93_0,COMPLETED,BoTorch,-0.23600566387176514,29.70741439865423,10000.0,0.0
94,94_0,COMPLETED,BoTorch,-0.09549685567617416,12.622304085263897,44.86591057981114,0.0
95,95_0,COMPLETED,BoTorch,-0.09656418859958649,12.57152133795899,33.58859725385527,0.0
96,96_0,COMPLETED,BoTorch,-0.09658703953027725,12.628674819822333,42.410797965043734,0.02976024721263609
