trial_index,arm_name,trial_status,generation_method,metric,guidance_strength,beta1,beta2
0,0_0,COMPLETED,Sobol,-0.7178634405136108,2.1171437703247107,0.5919314680695533,0.49398472997546194
1,1_0,COMPLETED,Sobol,-0.7906325459480286,28.099892475485987,0.1714791677305475,0.8542765363706276
2,2_0,COMPLETED,Sobol,-0.7753965258598328,2906.2547641133024,0.7549474945943803,0.11508621314819902
3,3_0,COMPLETED,Sobol,-0.33189478516578674,0.03251873758910408,0.48845104564726355,0.7219650270184502
4,4_0,COMPLETED,Sobol,-0.631585955619812,0.0013635830455932816,0.9140159705886617,0.9112919571250677
5,5_0,COMPLETED,Sobol,-0.7795771360397339,1333.0217442560008,0.33715648167114703,0.3042903167232871
6,6_0,COMPLETED,Sobol,-0.748335599899292,9.26759666263918,0.7370940140336751,0.540197430934757
7,7_0,COMPLETED,Sobol,-0.36368948221206665,0.1055828518853348,0.0028717549424618484,0.17978278777375817
8,8_0,COMPLETED,Sobol,-0.6523092985153198,0.3943134712946843,0.8508825323497876,0.5900874084178358
9,9_0,COMPLETED,Sobol,-0.7856305241584778,4.611102685701764,0.39934487313497813,0.20013928875513376
10,10_0,COMPLETED,Sobol,-0.6817841529846191,356.85871211553604,0.5495162166897207,0.955545133156702
11,11_0,COMPLETED,Sobol,-0.5192429423332214,0.0027401726198600707,0.18950452039763332,0.3146656696703285
12,12_0,COMPLETED,Sobol,-0.6104006171226501,0.009429494712975358,0.6540702482806519,0.0005894838022068142
13,13_0,COMPLETED,Sobol,-0.8644892573356628,6313.223527536535,0.1083342372989282,0.6413479071082547
14,14_0,COMPLETED,Sobol,-0.7883113622665405,96.92614702210953,0.9415382807962597,0.38946151666436346
15,15_0,COMPLETED,Sobol,-0.6654161810874939,0.9747587303875677,0.3008541343454272,0.7792885961467401
16,16_0,COMPLETED,Sobol,-0.7351412773132324,0.4782429968382191,0.9708311376515776,0.23410628705006092
17,17_0,COMPLETED,Sobol,-0.8155213594436646,129.2035557743381,0.2676608987264335,0.6224604901922867
18,18_0,COMPLETED,Sobol,-0.7999663352966309,4698.3767602077,0.6792892679488286,0.34374684855993837
19,19_0,COMPLETED,Sobol,-0.5052335858345032,0.019368815552480382,0.07141015136707574,0.984998870476149
20,20_0,COMPLETED,Sobol,-0.47026410698890686,0.006093000996535099,0.5204653508774936,0.6748268723934889
21,21_0,COMPLETED,Sobol,-0.8236092329025269,287.49590407520265,0.22245957585610449,0.033450118504464624
22,22_0,COMPLETED,Sobol,-0.7134871482849121,5.67941113001969,0.8254253325210884,0.8078822183869779
23,23_0,COMPLETED,Sobol,-0.5601232647895813,0.1787549585735587,0.4365109501099214,0.41940328327193854
24,24_0,COMPLETED,Sobol,-0.3238529562950134,0.0856816708022404,0.7079850955288857,0.8209119105879218
25,25_0,COMPLETED,Sobol,-0.888861894607544,20.433543840562052,0.03588498218357563,0.4610097418148071
26,26_0,COMPLETED,Sobol,-0.7997355461120605,599.7784455991946,0.888615037101321,0.6935009282659739
27,27_0,COMPLETED,Sobol,-0.5718549489974976,0.0016933751493096554,0.37426641139481215,0.08501491933129728
28,28_0,COMPLETED,Sobol,-0.4582989513874054,0.04367471270316291,0.7843060259073973,0.27043766165245325
29,29_0,COMPLETED,Sobol,-0.7408300042152405,1414.2041024390762,0.45519201648049057,0.8788045358480886
30,30_0,COMPLETED,Sobol,-0.8016840219497681,57.3007253883845,0.6170865893969313,0.15083113609347493
31,31_0,COMPLETED,Sobol,-0.5936826467514038,1.5889993381301906,0.1346188508151099,0.5106141701275483
32,32_0,COMPLETED,Sobol,-0.5445027351379395,1.2062183041883041,0.7763591997446492,0.9379430266348645
33,33_0,COMPLETED,Sobol,-0.7913091778755188,49.34691048217059,0.4787154548456892,0.3283651998443529
34,34_0,COMPLETED,Sobol,-0.7965183854103088,1862.4106281026711,0.5625480264611542,0.5763497675573453
35,35_0,COMPLETED,Sobol,-0.28866565227508545,0.050723519409660314,0.17351551041193305,0.21777950224187226
36,36_0,COMPLETED,Sobol,-0.5543910264968872,0.0024127909072414583,0.7312802382102236,0.403078389018774
37,37_0,COMPLETED,Sobol,-0.856423020362854,753.6678840783296,0.02822814036626369,0.7617696051970124
38,38_0,COMPLETED,Sobol,-0.7555122971534729,14.338256645923856,0.9277709558028727,0.018070360343903302
39,39_0,COMPLETED,Sobol,-0.2975558638572693,0.06820740960845487,0.3195298016555607,0.6277691379971803
40,40_0,COMPLETED,Sobol,-0.6339781284332275,0.2547468249335014,0.5437452537501231,0.10137025598622859
41,41_0,COMPLETED,Sobol,-0.8592832088470459,7.134381697985605,0.21475699972640722,0.7395830990541726
42,42_0,COMPLETED,Sobol,-0.8002313375473022,201.77242725223323,0.8645660039708019,0.4763590278010815
43,43_0,COMPLETED,Sobol,-0.5223184823989868,0.004848924613989634,0.3817286135014147,0.8680001171585172
44,44_0,COMPLETED,Sobol,-0.6202860474586487,0.014707642087040396,0.9629300383580849,0.5577004563705996
45,45_0,COMPLETED,Sobol,-0.7868122458457947,4045.4345530142114,0.29119958434347065,0.16618234240729363
46,46_0,COMPLETED,Sobol,-0.6739931106567383,170.2036737409077,0.6247964393254369,0.924884786308743
47,47_0,COMPLETED,Sobol,-0.4994698166847229,0.5553312452668457,0.11032205077260733,0.2867949186349288
48,48_0,COMPLETED,Sobol,-0.67010897397995,0.7399064296794726,0.6617805466577411,0.7070730320541189
49,49_0,COMPLETED,Sobol,-0.8572101593017578,83.46638235452286,0.08504682058654725,0.06754071555566042
50,50_0,COMPLETED,BoTorch,-0.29564139246940613,0.04302007128095751,0.20816367527951748,0.43458057930557453
51,51_0,COMPLETED,BoTorch,-0.4248906373977661,0.06519151995902239,0.5229811484586732,0.9708218970215452
52,52_0,COMPLETED,BoTorch,-0.2891775667667389,0.0387664404546289,0.3563949662900034,0.47887454290710124
53,53_0,COMPLETED,BoTorch,-0.3314528465270996,0.03400934760905116,0.012656518142675875,0.28912890533879654
54,54_0,COMPLETED,BoTorch,-0.28198644518852234,0.0491034785461955,0.43307093711194106,0.5688302085456719
55,55_0,COMPLETED,BoTorch,-0.2781732380390167,0.047819597321996817,0.34749880756057827,0.5877976299093717
56,56_0,COMPLETED,BoTorch,-0.6882718205451965,0.04469517639185318,0.11576778805027282,0.0
57,57_0,COMPLETED,BoTorch,-0.288830041885376,0.03517524609187427,0.2804590760004993,0.29614011062825735
58,58_0,COMPLETED,BoTorch,-0.3200964033603668,0.030739736492242785,0.2951955647368624,0.5488786359973968
59,59_0,COMPLETED,BoTorch,-0.302354097366333,0.05607916661354624,0.1760665425449463,0.2880861484910995
60,60_0,COMPLETED,BoTorch,-0.29426509141921997,0.06694892080690071,0.4550892888640343,0.7081801222342159
61,61_0,COMPLETED,BoTorch,-0.3181496560573578,0.027805446684897844,0.32542668349013293,0.37721531220342175
62,62_0,COMPLETED,BoTorch,-0.30197668075561523,0.05157289062501757,0.3217802985620242,0.5358050395248355
63,63_0,COMPLETED,BoTorch,-0.28749051690101624,0.05102444889152015,0.4377503405058607,0.6343275712301317
64,64_0,COMPLETED,BoTorch,-0.30169084668159485,0.05308543540790192,0.2749367539150005,0.7019316548446219
65,65_0,COMPLETED,BoTorch,-0.28498637676239014,0.04205808675525075,0.25008384877646306,0.2596737554685911
66,66_0,COMPLETED,BoTorch,-0.2992379069328308,0.049672881952533915,0.3654336080818453,0.6351186580168284
67,67_0,COMPLETED,BoTorch,-0.3101227283477783,0.07925347471336805,0.4313558928783316,0.7866671189021655
68,68_0,COMPLETED,BoTorch,-0.31650540232658386,0.05950785595617469,0.0,0.5500489941256049
69,69_0,COMPLETED,BoTorch,-0.28592449426651,0.08156179742845028,0.0,0.7272329742269652
70,70_0,COMPLETED,BoTorch,-0.3199123740196228,0.10510088890657375,0.0,0.6709587195557121
71,71_0,COMPLETED,BoTorch,-0.30530864000320435,0.05388455103439511,0.0,0.715530812706401
72,72_0,COMPLETED,BoTorch,-0.3018079698085785,0.08939346437586722,0.0,0.8124480601553774
73,73_0,COMPLETED,BoTorch,-0.3027099370956421,0.07917033466629862,0.12979893493561256,0.7533363279957956
74,74_0,COMPLETED,BoTorch,-0.28848496079444885,0.06242111742303585,0.6140802909287891,0.6923047275936768
75,75_0,COMPLETED,BoTorch,-0.2805410623550415,0.053659771740834486,0.5232082723418036,0.6171825681388263
76,76_0,COMPLETED,BoTorch,-0.29902392625808716,0.0605162954029748,0.5099758889697817,0.6535843961296702
77,77_0,COMPLETED,BoTorch,-0.3747090697288513,0.18393409847440298,0.0,0.999
78,78_0,COMPLETED,BoTorch,-0.2976779639720917,0.0445060579463515,0.49690255606547157,0.579469880318048
79,79_0,COMPLETED,BoTorch,-0.28156721591949463,0.044947478818024474,0.2962634632905092,0.29998507952385073
80,80_0,COMPLETED,BoTorch,-0.7132514715194702,0.21770104274391644,0.999,0.999
81,81_0,COMPLETED,BoTorch,-0.30562809109687805,0.056997436634363005,0.6433807160125726,0.7604184612605454
82,82_0,COMPLETED,BoTorch,-0.2854692339897156,0.042581214130496384,0.21998314772789296,0.2945620797300666
