trial_index,arm_name,trial_status,generation_method,metric,guidance_strength,delta_x0_guidance_strength
0,0_0,COMPLETED,Sobol,0.43070316314697266,2.1171437703247107,14.04972890470259
1,1_0,COMPLETED,Sobol,0.7559061050415039,11.25494501613153,0.0018190874717152773
2,2_0,COMPLETED,Sobol,3.5604238510131836,4515.326712387585,1087.4475756251632
3,3_0,COMPLETED,Sobol,0.4093647003173828,0.006969555537636039,0.0676231568531294
4,4_0,COMPLETED,Sobol,2.4940967559814453,0.03196072393898811,6595.91948484407
5,5_0,COMPLETED,Sobol,3.5676956176757812,946.9135564768425,0.6675225831969028
6,6_0,COMPLETED,Sobol,2.235889434814453,156.52310375614704,73.81937040179464
7,7_0,COMPLETED,Sobol,0.4591941833496094,0.15830968650109772,0.016114384022914603
8,8_0,COMPLETED,Sobol,1.0894536972045898,0.06389532844088555,323.2467826183495
9,9_0,COMPLETED,Sobol,1.2249946594238281,63.14439270056794,0.24419238285518258
10,10_0,COMPLETED,Sobol,3.4132003784179688,312.8449474300653,3.60158114535977
11,11_0,COMPLETED,Sobol,0.34880638122558594,0.01056462409746768,0.005921282816758441
12,12_0,COMPLETED,Sobol,0.7784366607666016,0.0022149557478978238,38.538407048305494
13,13_0,COMPLETED,Sobol,3.5103559494018555,1434.2686992886104,0.03757843338341841
14,14_0,COMPLETED,Sobol,2.313971519470215,4.722828150710441,2996.011383190132
15,15_0,COMPLETED,Sobol,0.4113912582397461,0.8888210463477708,1.3908209821151927
16,16_0,COMPLETED,Sobol,1.596212387084961,0.465177140849424,1727.4981456966732
17,17_0,COMPLETED,Sobol,0.5627870559692383,6.742131117073369,2.1947667010081613
18,18_0,COMPLETED,Sobol,3.5409927368164062,2740.316142993005,62.698745998478024
19,19_0,COMPLETED,Sobol,0.39565563201904297,0.0015514728739400355,0.02238249956522298
20,20_0,COMPLETED,Sobol,0.33104419708251953,0.019478652082477406,6.258836299306231
21,21_0,COMPLETED,Sobol,2.7430057525634766,209.80943418588666,0.0037448765711997636
22,22_0,COMPLETED,Sobol,1.3856887817382812,34.249619844937754,198.29325766697872
23,23_0,COMPLETED,Sobol,0.4258155822753906,0.09527940928186819,0.41080594334018117
24,24_0,COMPLETED,Sobol,1.1172294616699219,0.2919420636465353,128.21749399225214
25,25_0,COMPLETED,Sobol,1.5859603881835938,104.9925905421032,0.010196691288021056
26,26_0,COMPLETED,Sobol,3.3353567123413086,513.4466601123999,4048.364579439075
27,27_0,COMPLETED,Sobol,0.2772808074951172,0.04764426058519628,1.1223813758299823
28,28_0,COMPLETED,Sobol,1.2731552124023438,0.0036487582011609856,627.3056487970875
29,29_0,COMPLETED,Sobol,3.4929513931274414,6447.928252570093,0.1066633978202387
30,30_0,COMPLETED,Sobol,1.1368989944458008,21.499541238900076,22.84699764554201
31,31_0,COMPLETED,Sobol,0.666499137878418,1.4826719977923462,0.0010839940807778898
32,32_0,COMPLETED,Sobol,1.4226436614990234,1.5977964329009622,858.4755990051265
33,33_0,COMPLETED,Sobol,0.8203983306884766,14.908967497976587,0.08837755322255801
34,34_0,COMPLETED,Sobol,3.5555362701416016,9901.632897746531,10.087212849600622
35,35_0,COMPLETED,Sobol,0.29408931732177734,0.0031789440474575157,0.0021641349802172527
36,36_0,COMPLETED,Sobol,1.0724067687988281,0.04251045029764096,106.06651931002281
37,37_0,COMPLETED,Sobol,3.459453582763672,711.7622662637816,0.013983460961861814
38,38_0,COMPLETED,Sobol,3.1315088272094727,71.12405811353854,8101.237097615229
39,39_0,COMPLETED,Sobol,0.36513805389404297,0.34849233118216666,0.4946306179787207
40,40_0,COMPLETED,Sobol,0.3752708435058594,0.1406510077422903,5.175643987166448
41,41_0,COMPLETED,Sobol,1.492142677307129,28.69178279610997,0.005134989014805573
42,42_0,COMPLETED,Sobol,3.006100654602051,235.14634335037158,396.66097018798826
43,43_0,COMPLETED,Sobol,0.4184246063232422,0.014051443526426838,0.18101886757013144
44,44_0,COMPLETED,Sobol,2.023935317993164,0.0010103206535163993,2364.3935492897394
45,45_0,COMPLETED,Sobol,3.5986900329589844,3145.293665943994,1.8191777105247426
46,46_0,COMPLETED,Sobol,0.44345855712890625,6.256323016113067,27.685622670814933
47,47_0,COMPLETED,Sobol,0.542759895324707,0.6708132912128238,0.04470192743141406
48,48_0,COMPLETED,Sobol,0.720977783203125,0.9578690241314501,46.506611095127994
49,49_0,COMPLETED,Sobol,0.5453824996948242,3.2751607293750626,0.027462760718994672
50,50_0,COMPLETED,BoTorch,0.5066394805908203,0.001,0.001
51,51_0,COMPLETED,BoTorch,0.5217790603637695,0.025895949621433892,0.001
52,52_0,COMPLETED,BoTorch,0.34618377685546875,0.001,0.41361359297923717
53,53_0,COMPLETED,BoTorch,0.3851652145385742,0.005197581077933046,0.9548489266124094
54,54_0,COMPLETED,BoTorch,0.27692317962646484,2.471902350179422,1.3595325386915935
55,55_0,COMPLETED,BoTorch,0.5773305892944336,0.004538932129800513,0.001
56,56_0,COMPLETED,BoTorch,0.42998790740966797,0.001,0.02629380840472828
57,57_0,COMPLETED,BoTorch,0.3662109375,0.015099461526631212,1.0723103993927412
58,58_0,COMPLETED,BoTorch,0.4227161407470703,0.03998720780914991,0.06385969175229964
59,59_0,COMPLETED,BoTorch,0.339508056640625,0.0027947868140520936,0.1478495777869015
60,60_0,COMPLETED,BoTorch,0.527501106262207,0.10443107839197735,0.001
61,61_0,COMPLETED,BoTorch,0.41878223419189453,0.003819668957257441,0.02220979256325663
62,62_0,COMPLETED,BoTorch,0.3237724304199219,0.0022993581519353736,1.0850584524840745
63,63_0,COMPLETED,BoTorch,0.6031990051269531,1.8846797434355305,0.33270922426233657
64,64_0,COMPLETED,BoTorch,0.3371238708496094,0.001,1.8776694740792061
65,65_0,COMPLETED,BoTorch,0.36203861236572266,0.006926709549540076,2.725332092039406
66,66_0,COMPLETED,BoTorch,0.3559589385986328,3.0725354705251147,4.340689779687738
67,67_0,COMPLETED,BoTorch,0.38909912109375,0.001,0.09212932434873068
68,68_0,COMPLETED,BoTorch,0.36334991455078125,0.3839072161725069,2.5600457012990048
69,69_0,COMPLETED,BoTorch,0.3387928009033203,0.03208055741984179,0.45425162400658287
70,70_0,COMPLETED,BoTorch,0.4144906997680664,0.09264672435410493,1.531553564920503
71,71_0,COMPLETED,BoTorch,0.46515464782714844,0.001,0.005831105010341852
72,72_0,COMPLETED,BoTorch,0.3819465637207031,0.003300382279202186,0.36221487968720745
73,73_0,COMPLETED,BoTorch,0.4655122756958008,0.03458431280650197,0.009949354998642532
74,74_0,COMPLETED,BoTorch,0.3504753112792969,0.033496597810258495,2.613582781272245
75,75_0,COMPLETED,BoTorch,0.423431396484375,0.0032040635170701025,2.8932242158363954
76,76_0,COMPLETED,BoTorch,0.4436969757080078,1.5380964922261862,2.9820619040907577
77,77_0,COMPLETED,BoTorch,0.3743171691894531,0.007926326500915267,0.3836417479431618
78,78_0,COMPLETED,BoTorch,0.453948974609375,0.0017296869945317246,0.18873258920205416
79,79_0,COMPLETED,BoTorch,0.4012584686279297,0.01321064144602792,0.01979968282921591
80,80_0,COMPLETED,BoTorch,0.629425048828125,0.003877289342595185,0.007810042276336801
81,81_0,COMPLETED,BoTorch,0.5791187286376953,0.4130973091538653,0.001
82,82_0,COMPLETED,BoTorch,0.4353523254394531,0.13845052226219207,0.18677868147540846
83,83_0,COMPLETED,BoTorch,0.2970695495605469,0.19430361619969588,1.1542518067999092
84,84_0,COMPLETED,BoTorch,0.36275386810302734,0.013868880342383063,2.8734107439044645
85,85_0,COMPLETED,BoTorch,0.4349946975708008,0.026217586393922673,1.0237835887845776
86,86_0,COMPLETED,BoTorch,0.3815889358520508,0.0014576922229663396,1.0069005258722323
87,87_0,COMPLETED,BoTorch,0.31304359436035156,0.06900466942967923,2.777644636016983
88,88_0,COMPLETED,BoTorch,0.3638267517089844,0.7149286057715032,4.19837852600891
89,89_0,COMPLETED,BoTorch,0.41162967681884766,0.05148012458331804,0.245150221503785
90,90_0,COMPLETED,BoTorch,0.5589723587036133,0.5842681302539178,0.00620206142560877
91,91_0,COMPLETED,BoTorch,0.30410289764404297,0.001,4.966997009587505
92,92_0,COMPLETED,BoTorch,0.35750865936279297,0.009164052242104544,7.8768067902601615
93,93_0,COMPLETED,BoTorch,0.4190206527709961,0.001,0.8515948611687376
94,94_0,COMPLETED,BoTorch,0.3905296325683594,0.4668072271115114,1.2702497584478536
95,95_0,COMPLETED,BoTorch,0.3495216369628906,0.16016971038724237,2.0841201616312324
96,96_0,COMPLETED,BoTorch,0.36203861236572266,0.001776988395157338,3.783865235951176
97,97_0,COMPLETED,BoTorch,0.5609989166259766,0.08823830736284784,0.00483497904596241
98,98_0,COMPLETED,BoTorch,0.36597251892089844,0.04308268966206494,4.418589512043419
99,99_0,COMPLETED,BoTorch,0.37419795989990234,3.1153489189631025,11.972257116712834
100,100_0,COMPLETED,BoTorch,0.32889842987060547,2.024109876071366,4.847090471439316
101,101_0,COMPLETED,BoTorch,0.3286600112915039,0.021000977556677656,0.044198311833358414
102,102_0,COMPLETED,BoTorch,0.4636049270629883,0.0019404854095344153,0.001
103,103_0,COMPLETED,BoTorch,0.34165382385253906,0.001,2.91794131347883
104,104_0,COMPLETED,BoTorch,0.26476383209228516,0.12179581589805435,0.8489311351646321
105,105_0,COMPLETED,BoTorch,0.5699396133422852,4.458142117902705,0.001
106,106_0,COMPLETED,BoTorch,0.6064176559448242,2.457986442883703,0.005265196736694252
107,107_0,COMPLETED,BoTorch,0.48995018005371094,0.04752050631067575,0.02594132437708484
108,108_0,COMPLETED,BoTorch,0.38564205169677734,0.001,8.209661475239653
109,109_0,COMPLETED,BoTorch,0.29480457305908203,0.24581288919910338,0.38253459798378925
110,110_0,COMPLETED,BoTorch,0.3681182861328125,3.8724464506889595,5.693598367329394
111,111_0,COMPLETED,BoTorch,0.46753883361816406,0.2885745095396013,0.09759566009049671
112,112_0,COMPLETED,BoTorch,0.41413307189941406,0.24007368660659806,1.4794915670858353
113,113_0,COMPLETED,BoTorch,0.3323554992675781,0.1715415275497027,0.6147403988740517
114,114_0,COMPLETED,BoTorch,0.37682056427001953,0.009555297752845984,2.0599967535220953
115,115_0,COMPLETED,BoTorch,0.4887580871582031,0.018632977873363002,0.01015891732862293
116,116_0,COMPLETED,BoTorch,0.6389617919921875,4.146612564271421,58.3737307424727
117,117_0,COMPLETED,BoTorch,0.29778480529785156,0.0038287539870595147,6.625568672279641
118,118_0,COMPLETED,BoTorch,0.38492679595947266,0.002307573342767171,5.507005039945942
119,119_0,COMPLETED,BoTorch,0.3954172134399414,0.06682075642397424,1.007553244986465
120,120_0,COMPLETED,BoTorch,0.6504058837890625,0.009505567240390068,0.002554896307642377
121,121_0,COMPLETED,BoTorch,0.3559589385986328,0.0027116378280348736,0.059722470931309855
122,122_0,COMPLETED,BoTorch,0.3324747085571289,0.009942835793106883,5.006697831522763
123,123_0,COMPLETED,BoTorch,0.4227161407470703,0.005794336997206673,6.725565059857348
124,124_0,COMPLETED,BoTorch,0.3159046173095703,0.023742224478636515,3.2285693778613402
125,125_0,COMPLETED,BoTorch,0.3223419189453125,0.3616996191762226,6.912585577725799
126,126_0,COMPLETED,BoTorch,0.36466121673583984,0.21963041691697677,3.231119514537012
127,127_0,COMPLETED,BoTorch,0.35119056701660156,1.1352587274230217,7.289796428748451
128,128_0,COMPLETED,BoTorch,0.42557716369628906,0.06523202052478096,6.127613026500935
129,129_0,COMPLETED,BoTorch,0.27680397033691406,2.4380984348457893,2.938715171967606
130,130_0,COMPLETED,BoTorch,0.36787986755371094,0.008244976094702474,0.12057175122423684
131,131_0,COMPLETED,BoTorch,0.35381317138671875,0.01171329561840119,0.04143145819923343
132,132_0,COMPLETED,BoTorch,0.5099773406982422,0.0013875352910083637,0.002521593350494214
133,133_0,COMPLETED,BoTorch,0.44715404510498047,2.0559813783030725,2.0118860856413843
134,134_0,COMPLETED,BoTorch,0.39005279541015625,2.3965793934298127,7.47214398925942
135,135_0,COMPLETED,BoTorch,0.48339366912841797,0.020580501894530447,0.1127949323943073
136,136_0,COMPLETED,BoTorch,0.37920475006103516,0.051024738068560054,2.0743740088139444
137,137_0,COMPLETED,BoTorch,0.28967857360839844,0.001678880157046242,2.445194029316072
138,138_0,COMPLETED,BoTorch,0.4222393035888672,0.0017976181656298893,0.07894866491705262
139,139_0,COMPLETED,BoTorch,0.3421306610107422,0.015651185635161734,4.100058490048028
140,140_0,COMPLETED,BoTorch,0.3241300582885742,0.001,3.710181474773385
141,141_0,COMPLETED,BoTorch,0.3838539123535156,0.0030718922751394604,1.5859676282357522
142,142_0,COMPLETED,BoTorch,0.33032894134521484,0.23622420089902996,0.7747581887685295
143,143_0,COMPLETED,BoTorch,0.3972053527832031,0.38103611998283354,4.377954890937578
144,144_0,COMPLETED,BoTorch,0.3521442413330078,0.02400875704290507,2.1773439455500543
145,145_0,COMPLETED,BoTorch,0.5120038986206055,0.007134460821438372,0.03899297551382836
146,146_0,COMPLETED,BoTorch,0.3763437271118164,0.001,0.1789491192788313
147,147_0,COMPLETED,BoTorch,0.3637075424194336,0.006162341711363791,4.313479326126006
148,148_0,COMPLETED,BoTorch,0.38611888885498047,0.1310216888606615,1.4418864174167358
