trial_index,arm_name,trial_status,generation_method,metric,guidance_strength,beta1,beta2,lmbda
0,0_0,COMPLETED,Sobol,-0.786249577999115,2.1171437703247107,0.5919314680695533,0.49398472997546194,0.15738459019350579
1,1_0,COMPLETED,Sobol,-0.7820175886154175,472.5399414285111,0.4334416116988286,0.7118348489133641,1300.228376005639
2,2_0,COMPLETED,Sobol,-0.7885168790817261,10.05273513199141,0.9760039976444095,0.22343960348144173,0.0025033733229070047
3,3_0,COMPLETED,Sobol,-0.8013508319854736,0.00994456059493413,0.010346365677192807,0.9433658297248184,3.436999455849155
4,4_0,COMPLETED,Sobol,-0.8673321604728699,0.0012247961323899315,0.798047979131341,0.5647154240543023,58.92657093960345
5,5_0,COMPLETED,Sobol,-0.7843664288520813,89.60890600485303,0.20385040919110178,0.3445274672890082,0.008349045149143064
6,6_0,COMPLETED,Sobol,-0.7822177410125732,2317.0722898612535,0.6290997789138928,0.8404969888273627,3826.956460153274
7,7_0,COMPLETED,Sobol,-0.7824026942253113,0.3931787824335387,0.34938385283667595,0.12338512913323939,3.063649549960338
8,8_0,COMPLETED,Sobol,-0.7320526242256165,0.08875741057039713,0.9244653864009306,0.803258499501273,0.044518461627183155
9,9_0,COMPLETED,Sobol,-0.7846664786338806,3914.529895993398,0.07944504557456822,0.020132566971704364,81.18156339095593
10,10_0,COMPLETED,Sobol,-0.7849835157394409,52.944233294993545,0.5046620060484857,0.5385352227659896,0.4937720422187171
11,11_0,COMPLETED,Sobol,-0.8248045444488525,0.005436913307284248,0.47583363586105404,0.26144870517868546,3071.329673910015
12,12_0,COMPLETED,Sobol,-0.802966296672821,0.048510219313516185,0.7171923720315099,0.14034762237221002,206.89320540870202
13,13_0,COMPLETED,Sobol,-0.7892496585845947,6.526957218381371,0.3100710273720324,0.9171836039051413,0.13280608202016395
14,14_0,COMPLETED,Sobol,-0.7831712365150452,726.2823786078142,0.8526048186728731,0.3907341821109876,19.230819055654532
15,15_0,COMPLETED,Sobol,-0.6964679956436157,0.4348022564338064,0.13563584846723825,0.6746095785861835,0.0033981542649972473
16,16_0,COMPLETED,Sobol,-0.7947490215301514,0.7488485063953426,0.8170654163639992,0.04782171307783574,8625.882208174087
17,17_0,COMPLETED,Sobol,-0.7830261588096619,1270.7017365505417,0.16336663144268096,0.7677651478378102,1.3434707300601887
18,18_0,COMPLETED,Sobol,-0.7904536724090576,3.790695898709502,0.7368726674420759,0.29497570470348,29.42536711653774
19,19_0,COMPLETED,Sobol,-0.6306859850883484,0.027733550982709874,0.26697274134960025,0.5128124362416565,0.016656610337139523
20,20_0,COMPLETED,Sobol,-0.7120249271392822,0.003418568045653625,0.5397174262711778,0.8834103633100167,0.0012500365228371997
21,21_0,COMPLETED,Sobol,-0.7849482297897339,33.817883344909355,0.4485792132066563,0.16631571213249116,6.8567086109050654
22,22_0,COMPLETED,Sobol,-0.7820572853088379,6224.112523520773,0.9052614513114094,0.6466751441303641,0.3547305488797031
23,23_0,COMPLETED,Sobol,-0.7850351333618164,0.1389205542499221,0.12205934951081872,0.4264737897310406,570.158078243046
24,24_0,COMPLETED,Sobol,-0.8047351241111755,0.24704630206112455,0.6640235952939838,0.7453489234428853,9.640930382752224
25,25_0,COMPLETED,Sobol,-0.7843255996704102,1478.985121370767,0.3222607921231538,0.46827580348961056,0.006806074144194468
26,26_0,COMPLETED,Sobol,-0.7824051976203918,142.6504838988374,0.7789715988216922,0.9710717042656616,471.87610022725573
27,27_0,COMPLETED,Sobol,-0.8361632227897644,0.0019193312868443285,0.24633692388888448,0.1879285632194951,0.058929419655877356
28,28_0,COMPLETED,Sobol,-0.772891640663147,0.017106593064913057,0.9405809556478635,0.3165791476741433,1.126147125940906
29,29_0,COMPLETED,Sobol,-0.7857437133789062,17.56702031458953,0.0379610302420333,0.6004679417833686,1362.785709295973
30,30_0,COMPLETED,Sobol,-0.7827025651931763,274.6314305178463,0.6114994419962168,0.0896295622503385,0.0223176310017957
31,31_0,COMPLETED,Sobol,-0.783046305179596,1.2112284527795274,0.39045587138459087,0.8664483352666721,162.59149606438496
32,32_0,COMPLETED,Sobol,-0.7988236546516418,1.8534429761283318,0.9876013608863577,0.5582705861739814,726.8460187719058
33,33_0,COMPLETED,Sobol,-0.784291684627533,197.32015884916987,0.022101880545727908,0.2807362898848951,0.28213342828882304
34,34_0,COMPLETED,Sobol,-0.7873224020004272,19.013729840875108,0.564390820780769,0.7837727526230738,5.432266263957083
35,35_0,COMPLETED,Sobol,-0.5860204100608826,0.014385913380283614,0.4062877792250365,0.0005953731788322329,0.0015871789042332855
36,36_0,COMPLETED,Sobol,-0.8232851624488831,0.0022822734679890915,0.6486829638071359,0.3792512904871255,0.012762005052284706
37,37_0,COMPLETED,Sobol,-0.7826122045516968,131.79806695487565,0.36888510375469924,0.6626789082605392,38.48005632652411
38,38_0,COMPLETED,Sobol,-0.7825393080711365,2058.484468160052,0.7943469152944163,0.15208013796899467,1.7638951937468952
39,39_0,COMPLETED,Sobol,-0.7665764689445496,0.1614421186104619,0.1998082713643089,0.9288646725872531,6634.575036104205
40,40_0,COMPLETED,Sobol,-0.8554868102073669,0.09981352505848846,0.524346300280653,0.23533407414425164,124.2711647566354
41,41_0,COMPLETED,Sobol,-0.7823613286018372,9524.282511912868,0.4951120710996911,0.954884928454645,0.029142677857050246
42,42_0,COMPLETED,Sobol,-0.7845221757888794,28.439503308139237,0.9206062881667167,0.48232842551730576,1772.6850445114915
43,43_0,COMPLETED,Sobol,-0.8183783292770386,0.003700114070776029,0.07543922836147249,0.7000775663014501,0.8573081807458958
44,44_0,COMPLETED,Sobol,-0.7462915182113647,0.02562376485481788,0.8641772902272642,0.8211731970151886,0.07412929298351252
45,45_0,COMPLETED,Sobol,-0.7967264652252197,4.507527168594397,0.1475379613637924,0.10368596538808197,369.97058684535045
46,46_0,COMPLETED,Sobol,-0.78289794921875,830.3931979633511,0.6898554999651387,0.5842773848623037,0.0053577185866095
47,47_0,COMPLETED,Sobol,-0.7844524383544922,1.0422680531999735,0.28283514369372276,0.3639884397089481,12.174950064093846
48,48_0,COMPLETED,Sobol,-0.7777842879295349,0.6652729919207744,0.733081450553611,0.9905922291688621,2.4021028645631732
49,49_0,COMPLETED,Sobol,-0.7832970023155212,521.757033217054,0.26301956195198,0.20743193915113806,4814.20427710424
50,50_0,COMPLETED,BoTorch,-0.5961187481880188,0.026207835366516177,0.3507766759025483,0.12558878595188827,0.001
51,51_0,COMPLETED,BoTorch,-0.6156354546546936,0.019188838567401903,0.24185497290522737,0.1504738591861068,0.001
52,52_0,COMPLETED,BoTorch,-0.6206991672515869,0.02294171727098728,0.46085990834023804,0.12227924057783983,0.0010372377617540876
53,53_0,COMPLETED,BoTorch,-0.7404011487960815,0.032813339173342886,0.27664584985233376,0.0,0.002140274668335146
54,54_0,COMPLETED,BoTorch,-0.6292186975479126,0.020472829105769523,0.384811933517266,0.38892327044803604,0.001
55,55_0,COMPLETED,BoTorch,-0.6556812524795532,0.017020409413550083,0.49242209364905937,0.23983096589356723,0.001
56,56_0,COMPLETED,BoTorch,-0.5602741241455078,0.03298679463228937,0.25348495284901246,0.5154268337440809,0.001
57,57_0,COMPLETED,BoTorch,-0.5625602006912231,0.04352338412366717,0.38997671483390806,0.49240224480730005,0.001
58,58_0,COMPLETED,BoTorch,-0.5821951627731323,0.043110458440242035,0.271708394731711,0.6887904378684199,0.001
59,59_0,COMPLETED,BoTorch,-0.5986332297325134,0.03980877234494131,0.11696357597871326,0.6064086523729479,0.001
60,60_0,COMPLETED,BoTorch,-0.6056150197982788,0.0559990625735885,0.2687220248125602,0.5001471791630423,0.001
61,61_0,COMPLETED,BoTorch,-0.5638343095779419,0.027959957399532265,0.3029967192763533,0.6539867634070669,0.001
62,62_0,COMPLETED,BoTorch,-0.5626650452613831,0.04236415894012664,0.3830929247251347,0.7676991741487513,0.001
63,63_0,COMPLETED,BoTorch,-0.5976278185844421,0.03628130452326068,0.23468100883640855,0.902393360252525,0.001
64,64_0,COMPLETED,BoTorch,-0.5552295446395874,0.03811488994991236,0.39180563363166465,0.6232845755764007,0.001
65,65_0,COMPLETED,BoTorch,-0.5845576524734497,0.05565651648784674,0.3939666830296535,0.6482119178743173,0.001
66,66_0,COMPLETED,BoTorch,-0.574169933795929,0.028027831415762594,0.3973047139764163,0.7094641011586492,0.001
67,67_0,COMPLETED,BoTorch,-0.5993598103523254,0.05199211847204801,0.4065700825781229,0.8953424382838645,0.001
68,68_0,COMPLETED,BoTorch,-0.5578297972679138,0.028650151854484003,0.22850256834189417,0.7173038879217225,0.001
69,69_0,COMPLETED,BoTorch,-0.5567612051963806,0.03508257350090575,0.31750998895112725,0.6581775779539478,0.001
70,70_0,COMPLETED,BoTorch,-0.5606383681297302,0.026613575344436424,0.3164307026776636,0.7722461276442208,0.001
71,71_0,COMPLETED,BoTorch,-0.5664470791816711,0.029311854639799895,0.34345411582624974,0.5960403494461163,0.001
72,72_0,COMPLETED,BoTorch,-0.5660387277603149,0.023693178001718194,0.1925049799145342,0.6445234652075164,0.001
73,73_0,COMPLETED,BoTorch,-0.5900925993919373,0.021278995563645667,0.26987333318054574,0.6873990226038696,0.001
