trial_index,arm_name,trial_status,generation_method,metric,guidance_strength,delta_x0_guidance_strength
0,0_0,COMPLETED,Sobol,-0.3436858654022217,2.1171437703247107,14.04972890470259
1,1_0,COMPLETED,Sobol,-0.3529534935951233,11.25494501613153,0.0018190874717152773
2,2_0,COMPLETED,Sobol,-0.844646692276001,4515.326712387585,1087.4475756251632
3,3_0,COMPLETED,Sobol,-0.6299877166748047,0.006969555537636039,0.0676231568531294
4,4_0,COMPLETED,Sobol,-0.6804552674293518,0.03196072393898811,6595.91948484407
5,5_0,COMPLETED,Sobol,-0.8087246417999268,946.9135564768425,0.6675225831969028
6,6_0,COMPLETED,Sobol,-0.6776820421218872,156.52310375614704,73.81937040179464
7,7_0,COMPLETED,Sobol,-0.5464699864387512,0.15830968650109772,0.016114384022914603
8,8_0,COMPLETED,Sobol,-0.39426684379577637,0.06389532844088555,323.2467826183495
9,9_0,COMPLETED,Sobol,-0.6289237141609192,63.14439270056794,0.24419238285518258
10,10_0,COMPLETED,Sobol,-0.7737164497375488,312.8449474300653,3.60158114535977
11,11_0,COMPLETED,Sobol,-0.6328491568565369,0.01056462409746768,0.005921282816758441
12,12_0,COMPLETED,Sobol,-0.36799946427345276,0.0022149557478978238,38.538407048305494
13,13_0,COMPLETED,Sobol,-0.8299126625061035,1434.2686992886104,0.03757843338341841
14,14_0,COMPLETED,Sobol,-0.7032848596572876,4.722828150710441,2996.011383190132
15,15_0,COMPLETED,Sobol,-0.41135284304618835,0.8888210463477708,1.3908209821151927
16,16_0,COMPLETED,Sobol,-0.6105273962020874,0.465177140849424,1727.4981456966732
17,17_0,COMPLETED,Sobol,-0.3321015238761902,6.742131117073369,2.1947667010081613
18,18_0,COMPLETED,Sobol,-0.840099573135376,2740.316142993005,62.698745998478024
19,19_0,COMPLETED,Sobol,-0.6246130466461182,0.0015514728739400355,0.02238249956522298
20,20_0,COMPLETED,Sobol,-0.4715976417064667,0.019478652082477406,6.258836299306231
21,21_0,COMPLETED,Sobol,-0.7409074902534485,209.80943418588666,0.0037448765711997636
22,22_0,COMPLETED,Sobol,-0.4452172517776489,34.249619844937754,198.29325766697872
23,23_0,COMPLETED,Sobol,-0.5559232234954834,0.09527940928186819,0.41080594334018117
24,24_0,COMPLETED,Sobol,-0.3596532940864563,0.2919420636465353,128.21749399225214
25,25_0,COMPLETED,Sobol,-0.7103062868118286,104.9925905421032,0.010196691288021056
26,26_0,COMPLETED,Sobol,-0.7615102529525757,513.4466601123999,4048.364579439075
27,27_0,COMPLETED,Sobol,-0.5314880013465881,0.04764426058519628,1.1223813758299823
28,28_0,COMPLETED,Sobol,-0.4464460611343384,0.0036487582011609856,627.3056487970875
29,29_0,COMPLETED,Sobol,-0.8545973896980286,6447.928252570093,0.1066633978202387
30,30_0,COMPLETED,Sobol,-0.37341177463531494,21.499541238900076,22.84699764554201
31,31_0,COMPLETED,Sobol,-0.4215817451477051,1.4826719977923462,0.0010839940807778898
32,32_0,COMPLETED,Sobol,-0.48385411500930786,1.5977964329009622,858.4755990051265
33,33_0,COMPLETED,Sobol,-0.3358178734779358,14.908967497976587,0.08837755322255801
34,34_0,COMPLETED,Sobol,-0.8547533750534058,9901.632897746531,10.087212849600622
35,35_0,COMPLETED,Sobol,-0.6130088567733765,0.0031789440474575157,0.0021641349802172527
36,36_0,COMPLETED,Sobol,-0.3745950758457184,0.04251045029764096,106.06651931002281
37,37_0,COMPLETED,Sobol,-0.8101631999015808,711.7622662637816,0.013983460961861814
38,38_0,COMPLETED,Sobol,-0.6863662004470825,71.12405811353854,8101.237097615229
39,39_0,COMPLETED,Sobol,-0.4932519197463989,0.34849233118216666,0.4946306179787207
40,40_0,COMPLETED,Sobol,-0.44770240783691406,0.1406510077422903,5.175643987166448
41,41_0,COMPLETED,Sobol,-0.41804417967796326,28.69178279610997,0.005134989014805573
42,42_0,COMPLETED,Sobol,-0.7264775037765503,235.14634335037158,396.66097018798826
43,43_0,COMPLETED,Sobol,-0.5960679650306702,0.014051443526426838,0.18101886757013144
44,44_0,COMPLETED,Sobol,-0.6853510141372681,0.0010103206535163993,2364.3935492897394
45,45_0,COMPLETED,Sobol,-0.8457803726196289,3145.293665943994,1.8191777105247426
46,46_0,COMPLETED,Sobol,-0.32647228240966797,6.256323016113067,27.685622670814933
47,47_0,COMPLETED,Sobol,-0.45965760946273804,0.6708132912128238,0.04470192743141406
48,48_0,COMPLETED,Sobol,-0.32922160625457764,0.9578690241314501,46.506611095127994
49,49_0,COMPLETED,Sobol,-0.3579826056957245,3.2751607293750626,0.027462760718994672
50,50_0,COMPLETED,BoTorch,-0.34044691920280457,8.265866233342413,0.06869162817490898
51,51_0,COMPLETED,BoTorch,-0.33878958225250244,8.198513528350045,0.011511478326300704
52,52_0,COMPLETED,BoTorch,-0.33347952365875244,6.672329077969606,0.30511772349810534
53,53_0,COMPLETED,BoTorch,-0.3354859948158264,2.33102853376478,58.16408688282884
54,54_0,COMPLETED,BoTorch,-0.32032448053359985,7.438109509528793,10.297066519340383
55,55_0,COMPLETED,BoTorch,-0.3679162561893463,0.00645467935402311,76.67444776283747
56,56_0,COMPLETED,BoTorch,-0.354851096868515,10.321045882429042,0.6063487867055128
57,57_0,COMPLETED,BoTorch,-0.326893150806427,5.070409151119017,10.339931800013048
58,58_0,COMPLETED,BoTorch,-0.3191809058189392,8.843035812808283,30.210242320339965
59,59_0,COMPLETED,BoTorch,-0.30640530586242676,8.229431211681854,17.648108026959054
60,60_0,COMPLETED,BoTorch,-0.5151174068450928,0.001,6.370390837819725
61,61_0,COMPLETED,BoTorch,-0.3279055058956146,9.086551434319272,12.6540594834826
62,62_0,COMPLETED,BoTorch,-0.34820467233657837,0.5681395697168591,41.76691765583398
63,63_0,COMPLETED,BoTorch,-0.3108442425727844,6.7367730804222,18.096937597418535
64,64_0,COMPLETED,BoTorch,-0.3437264859676361,10.700011955139658,0.027881044824553447
65,65_0,COMPLETED,BoTorch,-0.3315671384334564,8.068474986808758,45.066244579925275
66,66_0,COMPLETED,BoTorch,-0.34356433153152466,1.2568068987790053,78.8227708283969
67,67_0,COMPLETED,BoTorch,-0.32753297686576843,5.114750372394295,20.71256977913319
68,68_0,COMPLETED,BoTorch,-0.35315626859664917,3.6598121223273727,0.8096627750465922
69,69_0,COMPLETED,BoTorch,-0.3162127137184143,7.986200572732834,22.449668603489467
70,70_0,COMPLETED,BoTorch,-0.3158092498779297,7.138622423052742,14.786477166735034
71,71_0,COMPLETED,BoTorch,-0.3703433573246002,0.1271038933213526,66.84835018155962
72,72_0,COMPLETED,BoTorch,-0.3293478488922119,6.409119480417449,8.087789761926324
73,73_0,COMPLETED,BoTorch,-0.3519274890422821,5.5209376330402,0.001
74,74_0,COMPLETED,BoTorch,-0.3340606689453125,9.080134936108315,19.331520712135703
75,75_0,COMPLETED,BoTorch,-0.33003199100494385,4.3089071055335095,33.72465003070913
76,76_0,COMPLETED,BoTorch,-0.35255157947540283,5.670484186443204,0.004435251714756697
