trial_index,arm_name,trial_status,generation_method,metric,guidance_strength
0,0_0,COMPLETED,Sobol,-0.5680666565895081,2.1171437703247107
1,1_0,COMPLETED,Sobol,-0.4680080711841583,8.334163429552671
2,2_0,COMPLETED,Sobol,-0.5100453495979309,8212.638015892508
3,3_0,COMPLETED,Sobol,-0.6255766749382019,0.001889842827262904
4,4_0,COMPLETED,Sobol,-0.6394739747047424,0.052640807202046815
5,5_0,COMPLETED,Sobol,-0.2744638919830322,298.2913265583641
6,6_0,COMPLETED,Sobol,-0.2925036549568176,134.35744070290974
7,7_0,COMPLETED,Sobol,-0.643097460269928,0.1297940657513337
8,8_0,COMPLETED,Sobol,-0.6177048683166504,0.2038020965437322
9,9_0,COMPLETED,Sobol,-0.37507134675979614,28.14015706041557
10,10_0,COMPLETED,Sobol,-0.27536875009536743,520.2399975268816
11,11_0,COMPLETED,Sobol,-0.6440295577049255,0.012239997961257472
12,12_0,COMPLETED,Sobol,-0.6364387273788452,0.0033341952368863615
13,13_0,COMPLETED,Sobol,-0.3223845958709717,1932.6460760120394
14,14_0,COMPLETED,Sobol,-0.44639328122138977,12.935384164212955
15,15_0,COMPLETED,Sobol,-0.6122106313705444,0.43808322199747585
16,16_0,COMPLETED,Sobol,-0.57899010181427,1.0001125684884087
17,17_0,COMPLETED,Sobol,-0.4154144525527954,17.810130577486994
18,18_0,COMPLETED,Sobol,-0.35428956151008606,2318.322549813085
19,19_0,COMPLETED,Sobol,-0.6289631128311157,0.006631580550700104
20,20_0,COMPLETED,Sobol,-0.6282411217689514,0.014887518536951076
21,21_0,COMPLETED,Sobol,-0.2778513431549072,1045.057572541195
22,22_0,COMPLETED,Sobol,-0.3157753348350525,63.35366627198893
23,23_0,COMPLETED,Sobol,-0.616381049156189,0.2778167170791667
24,24_0,COMPLETED,Sobol,-0.6256179213523865,0.05764449839708752
25,25_0,COMPLETED,Sobol,-0.29381123185157776,98.55082361184009
26,26_0,COMPLETED,Sobol,-0.2712896764278412,245.27393157774324
27,27_0,COMPLETED,Sobol,-0.6352072954177856,0.026208236519264242
28,28_0,COMPLETED,Sobol,-0.6073364615440369,0.0015752606323655594
29,29_0,COMPLETED,Sobol,-0.4523712694644928,4128.620092941036
30,30_0,COMPLETED,Sobol,-0.5520568490028381,3.651081141903054
31,31_0,COMPLETED,Sobol,-0.5787489414215088,1.5378509676710175
32,32_0,COMPLETED,Sobol,-0.5774654150009155,1.301063804858965
33,33_0,COMPLETED,Sobol,-0.5217151641845703,4.952883197968552
34,34_0,COMPLETED,Sobol,-0.44811826944351196,4880.381509617365
35,35_0,COMPLETED,Sobol,-0.6260364055633545,0.0011611694695247558
36,36_0,COMPLETED,Sobol,-0.6266276836395264,0.03134772783433069
37,37_0,COMPLETED,Sobol,-0.285301148891449,182.94294550269228
38,38_0,COMPLETED,Sobol,-0.3128882646560669,82.39707263021225
39,39_0,COMPLETED,Sobol,-0.6271571516990662,0.07727873004408126
40,40_0,COMPLETED,Sobol,-0.6338022947311401,0.3322826650782107
41,41_0,COMPLETED,Sobol,-0.34427177906036377,47.257289227670434
42,42_0,COMPLETED,Sobol,-0.27272823452949524,873.7176600494571
43,43_0,COMPLETED,Sobol,-0.6338202953338623,0.019959923620427623
44,44_0,COMPLETED,Sobol,-0.6339961290359497,0.0056100797167082
45,45_0,COMPLETED,Sobol,-0.39426034688949585,3145.0665253620828
46,46_0,COMPLETED,Sobol,-0.3782385289669037,21.051445604830217
47,47_0,COMPLETED,Sobol,-0.6008550524711609,0.7372471767893256
48,48_0,COMPLETED,Sobol,-0.5999013781547546,0.6133363216244101
49,49_0,COMPLETED,Sobol,-0.47013765573501587,10.604055266782089
50,50_0,COMPLETED,BoTorch,-0.2627708613872528,429.9710315174681
51,51_0,COMPLETED,BoTorch,-0.2929447293281555,592.9316076237855
52,52_0,COMPLETED,BoTorch,-0.2759864926338196,369.8047845642256
53,53_0,COMPLETED,BoTorch,-0.26617810130119324,475.27264151635467
