trial_index,arm_name,trial_status,generation_method,metric,rho,mu,sigma
0,0_0,COMPLETED,Sobol,1.1277198791503906,2.1171437703247107,14.04972890470259,0.4944792091846466
1,1_0,COMPLETED,Sobol,1.5586614608764648,28.099892475485987,0.015905807783588365,0.8551316680386662
2,2_0,COMPLETED,Sobol,2.4138689041137695,2906.2547641133024,194.94961620983122,0.11520141456276178
3,3_0,COMPLETED,Sobol,1.4331340789794922,0.03251873758910408,2.6459394372836873,0.7226877147331834
4,4_0,COMPLETED,Sobol,2.2336244583129883,0.0013635830455932816,2538.1443071159138,0.9122041612863541
5,5_0,COMPLETED,Sobol,2.410769462585449,1333.0217442560008,0.23038692569524372,0.304594911634922
6,6_0,COMPLETED,Sobol,1.4301538467407227,9.26759666263918,146.15811091728855,0.5407381691038609
7,7_0,COMPLETED,Sobol,0.35893917083740234,0.1055828518853348,0.0010474237254915633,0.17996275052428246
8,8_0,COMPLETED,Sobol,1.5522241592407227,0.3943134712946843,916.5156101993559,0.5906780865043402
9,9_0,COMPLETED,Sobol,0.6964206695556641,4.611102685701764,0.6283654882851827,0.20033962838351727
10,10_0,COMPLETED,Sobol,2.2014379501342773,356.85871211553604,7.0870252617325145,0.9565016347914934
11,11_0,COMPLETED,Sobol,0.2865791320800781,0.0027401726198600707,0.02127450687449315,0.31498065032064915
12,12_0,COMPLETED,Sobol,1.177072525024414,0.009429494712975358,38.28906954539926,0.0005900738760828972
13,13_0,COMPLETED,Sobol,2.8061866760253906,6313.223527536535,0.005742470328379153,0.64198989700526
14,14_0,COMPLETED,Sobol,1.6443729400634766,96.92614702210953,3956.9934456677506,0.38985136803239584
15,15_0,COMPLETED,Sobol,0.6856918334960938,0.9747587303875677,0.12825875721911434,0.7800686648115516
16,16_0,COMPLETED,Sobol,2.081751823425293,0.4782429968382191,6347.761254424114,0.23434062767773867
17,17_0,COMPLETED,Sobol,2.1566152572631836,129.2035557743381,0.07507611534462406,0.6230835737660527
18,18_0,COMPLETED,Sobol,2.6317834854125977,4698.3767602077,57.51546830877791,0.3440909394994378
19,19_0,COMPLETED,Sobol,0.4106760025024414,0.019368815552480382,0.003164983359694742,0.9859848553314805
20,20_0,COMPLETED,Sobol,1.2627840042114258,0.006093000996535099,4.4351096404334385,0.6755023747682571
21,21_0,COMPLETED,Sobol,2.074122428894043,287.49590407520265,0.036205604817381956,0.0334836021065712
22,22_0,COMPLETED,Sobol,1.623988151550293,5.67941113001969,607.8005499975656,0.8086909092962742
23,23_0,COMPLETED,Sobol,0.7486343383789062,0.1787549585735587,1.1445513608009084,0.4198231063783169
24,24_0,COMPLETED,Sobol,1.627206802368164,0.0856816708022404,91.38113022714623,0.8217336442321539
25,25_0,COMPLETED,Sobol,1.3380050659179688,20.433543840562052,0.0017842114480385836,0.4614712130278349
26,26_0,COMPLETED,Sobol,2.029895782470703,599.7784455991946,1684.735749357545,0.6941951233893633
27,27_0,COMPLETED,Sobol,0.42116641998291016,0.0016933751493096554,0.4192638008543467,0.08510001935064793
28,28_0,COMPLETED,Sobol,1.8106698989868164,0.04367471270316291,313.0673803121763,0.2707083700224757
29,29_0,COMPLETED,Sobol,2.470731735229492,1414.2041024390762,1.5471543723831611,0.8796842200681567
30,30_0,COMPLETED,Sobol,1.7533302307128906,57.3007253883845,21.082885776686535,0.1509821182116866
31,31_0,COMPLETED,Sobol,0.48851966857910156,1.5889993381301906,0.008775567901218435,0.5111252954229712
32,32_0,COMPLETED,Sobol,1.8481016159057617,1.2062183041883041,275.39392295509936,0.9388819085434079
33,33_0,COMPLETED,Sobol,1.8908977508544922,49.34691048217059,2.2613227213442197,0.328693893738091
34,34_0,COMPLETED,Sobol,2.4640560150146484,1862.4106281026711,8.745365465418576,0.5769266942515969
35,35_0,COMPLETED,Sobol,0.4209280014038086,0.050723519409660314,0.01643706972019626,0.21799749974161386
36,36_0,COMPLETED,Sobol,1.3412237167358398,0.0024127909072414583,133.07171475915618,0.4034818708896637
37,37_0,COMPLETED,Sobol,2.498149871826172,753.6678840783296,0.0015768659572229031,0.7625321373343468
38,38_0,COMPLETED,Sobol,1.9031763076782227,14.338256645923856,3168.8201295477015,0.018088448792696
39,39_0,COMPLETED,Sobol,0.7191896438598633,0.06820740960845487,0.17335946543861652,0.6283975355327129
40,40_0,COMPLETED,Sobol,0.7328987121582031,0.2547468249335014,6.456940776623947,0.10147172771394253
41,41_0,COMPLETED,Sobol,0.9709596633911133,7.134381697985605,0.03197450294098581,0.7403234224766493
42,42_0,COMPLETED,Sobol,1.8186569213867188,201.77242725223323,1142.9310934034413,0.4768358636647463
43,43_0,COMPLETED,Sobol,1.2965202331542969,0.004848924613989634,0.4729062672320075,0.8688689861446619
44,44_0,COMPLETED,Sobol,2.0259618759155273,0.014707642087040396,5588.014521418237,0.5582587150856853
45,45_0,COMPLETED,Sobol,2.7223825454711914,4045.4345530142114,0.10975833945624233,0.166348691098392
46,46_0,COMPLETED,Sobol,2.1431446075439453,170.2036737409077,23.875530399938,0.9258105969056487
47,47_0,COMPLETED,Sobol,0.3535747528076172,0.5553312452668457,0.005929627104156531,0.2870820006355643
48,48_0,COMPLETED,Sobol,1.3179779052734375,0.7399064296794726,43.36116355215472,0.7077808128669858
49,49_0,COMPLETED,Sobol,2.0513534545898438,83.46638235452286,0.003943879777816859,0.06760832387953997
50,50_0,COMPLETED,BoTorch,0.3571510314941406,0.0703156498121803,0.001,0.6867866969955575
51,51_0,COMPLETED,BoTorch,0.45561790466308594,0.001,0.001,0.1476863085808119
52,52_0,COMPLETED,BoTorch,0.3262758255004883,0.0047042529705624775,0.001,0.5931229550276841
53,53_0,COMPLETED,BoTorch,0.3790855407714844,0.35443009670929093,0.05599870565458293,0.0
54,54_0,COMPLETED,BoTorch,0.4668235778808594,0.0052629753345716755,0.01115922401157722,0.0
55,55_0,COMPLETED,BoTorch,0.36537647247314453,0.19368813364933515,0.001,1.0
56,56_0,COMPLETED,BoTorch,0.4462003707885742,0.001,0.001,0.6798577416412949
57,57_0,COMPLETED,BoTorch,0.3465414047241211,0.001,0.022240674293630643,0.2626042051867623
58,58_0,COMPLETED,BoTorch,0.6633996963500977,0.00972551642888473,0.001,0.39332410644322807
59,59_0,COMPLETED,BoTorch,0.3578662872314453,0.001,0.04933702173966178,0.0
60,60_0,COMPLETED,BoTorch,0.4761219024658203,0.3034934697870802,0.001,0.6534972367413251
61,61_0,COMPLETED,BoTorch,0.3440380096435547,0.36376510374403465,0.031289402079690866,0.24216557465694535
62,62_0,COMPLETED,BoTorch,0.3783702850341797,0.019706184839641355,0.001,1.0
63,63_0,COMPLETED,BoTorch,0.4349946975708008,0.3272867984562675,0.003921909647648411,0.0
64,64_0,COMPLETED,BoTorch,0.3421306610107422,0.041134766634608126,0.001,0.8619071686556685
65,65_0,COMPLETED,BoTorch,0.5713701248168945,0.07317202008841116,0.05084970712318054,0.0
66,66_0,COMPLETED,BoTorch,0.49614906311035156,0.0030363449770469558,0.001,1.0
67,67_0,COMPLETED,BoTorch,0.4069805145263672,0.7170598739922428,0.07095549495284935,0.18099044336087616
68,68_0,COMPLETED,BoTorch,0.35643577575683594,0.001,0.07070793654458195,0.17660282022256554
69,69_0,COMPLETED,BoTorch,0.3685951232910156,0.22641704913137262,0.007047268107727563,0.41084655024027245
70,70_0,COMPLETED,BoTorch,0.42831897735595703,0.001,0.00824246668482687,0.40241997530944223
71,71_0,COMPLETED,BoTorch,0.4094839096069336,0.0661842214451736,0.001,1.0
72,72_0,COMPLETED,BoTorch,0.44786930084228516,0.010756177425342059,0.001,0.8041106089175156
73,73_0,COMPLETED,BoTorch,0.30541419982910156,0.002404413663332618,0.03932685250087423,0.15002134533462125
74,74_0,COMPLETED,BoTorch,0.2856254577636719,0.001,0.01846579056709183,0.12125421507570824
75,75_0,COMPLETED,BoTorch,0.3185272216796875,0.3788507061592657,0.001,0.2968266159216881
76,76_0,COMPLETED,BoTorch,0.39327144622802734,0.227186300033299,0.004640631577742884,0.25222471313333894
77,77_0,COMPLETED,BoTorch,0.4265308380126953,0.0017230710575631498,0.015438270329742335,0.19966524247762987
78,78_0,COMPLETED,BoTorch,0.6341934204101562,0.7026777665417564,0.001,1.0
79,79_0,COMPLETED,BoTorch,0.32329559326171875,0.001,0.27241461701560327,0.0
80,80_0,COMPLETED,BoTorch,0.2942085266113281,0.002037546902566864,0.0724875721244627,0.0
81,81_0,COMPLETED,BoTorch,0.39637088775634766,0.5736793583583011,0.001,0.07558648581804803
82,82_0,COMPLETED,BoTorch,0.4938840866088867,0.001,0.01384902905898891,0.0
83,83_0,COMPLETED,BoTorch,0.4973411560058594,0.8975902808945992,0.07869555399736286,0.0
84,84_0,COMPLETED,BoTorch,0.31507015228271484,0.0024000038794748002,0.10673705949084115,0.14598991302111236
85,85_0,COMPLETED,BoTorch,0.2918243408203125,0.001,0.18799318672627663,0.18313553390733978
86,86_0,COMPLETED,BoTorch,0.3396272659301758,0.1268873145118358,0.004212143671165451,0.7396337313401644
87,87_0,COMPLETED,BoTorch,0.4323720932006836,0.12451305940664614,0.001,0.4233206830550356
88,88_0,COMPLETED,BoTorch,0.3358125686645508,0.001,0.11058146009879087,0.09349751517851368
89,89_0,COMPLETED,BoTorch,0.29921531677246094,0.001629985944459429,0.06711753612728875,0.2888547004764846
90,90_0,COMPLETED,BoTorch,0.41604042053222656,0.004010161299257639,0.0724867773573638,0.20843052836777362
91,91_0,COMPLETED,BoTorch,0.33724308013916016,0.001,0.0944000029517379,0.2878095829693156
92,92_0,COMPLETED,BoTorch,0.2808570861816406,0.10648520611985238,0.00389593809049711,0.9570152423901793
93,93_0,COMPLETED,BoTorch,0.3553628921508789,0.07812139203426385,0.0028879152784514676,0.8544120218219048
94,94_0,COMPLETED,BoTorch,0.3713369369506836,0.4666724671097932,0.021418926241179352,0.43136910715850035
95,95_0,COMPLETED,BoTorch,0.2689361572265625,0.001561331850780799,0.06857088306746105,0.15212197483744688
96,96_0,COMPLETED,BoTorch,0.4006624221801758,0.15608359121713622,0.004380602782476446,0.87738668981416
97,97_0,COMPLETED,BoTorch,0.5142688751220703,0.6637766249218093,0.009521359632132789,0.2057238549920026
98,98_0,COMPLETED,BoTorch,0.54168701171875,0.003087035623831638,0.0044475658007801025,0.6405716136880893
99,99_0,COMPLETED,BoTorch,0.6561279296875,0.15535841499425795,0.001,0.0
100,100_0,COMPLETED,BoTorch,0.43523311614990234,0.001,1.1748729826668118,0.0
101,101_0,COMPLETED,BoTorch,0.3294944763183594,0.0029643889048441337,0.14660761442939074,0.0
102,102_0,COMPLETED,BoTorch,0.43642520904541016,0.0015553042716540373,0.10102038747682453,0.08557365490862558
103,103_0,COMPLETED,BoTorch,0.3495216369628906,0.2385498633299374,0.00582831383656095,0.5433403460212267
104,104_0,COMPLETED,BoTorch,0.5379915237426758,0.001,0.001,0.41172206219576
105,105_0,COMPLETED,BoTorch,0.3094673156738281,0.04344702864938138,0.0035930995326913413,0.7218288127670143
106,106_0,COMPLETED,BoTorch,0.27823448181152344,0.08513238340878693,0.001,0.8457763969004104
107,107_0,COMPLETED,BoTorch,0.25665760040283203,0.09355074570291977,0.003558310784678563,0.5606885038913556
108,108_0,COMPLETED,BoTorch,0.3923177719116211,0.07890122852364811,0.0019980003662524713,0.7649650834546683
109,109_0,COMPLETED,BoTorch,0.3769397735595703,0.08599498878940098,0.00692596960018162,0.5337384831544807
110,110_0,COMPLETED,BoTorch,0.28824806213378906,0.07231204783595822,0.001,0.9187300325905391
111,111_0,COMPLETED,BoTorch,0.36203861236572266,0.05387306742119449,0.00232692027826599,0.8597877364637025
112,112_0,COMPLETED,BoTorch,0.36907196044921875,0.40678301965757485,0.002326332309082082,0.45649804676124545
113,113_0,COMPLETED,BoTorch,0.3383159637451172,0.050716397617963066,0.0016798313318117854,1.0
114,114_0,COMPLETED,BoTorch,0.339508056640625,0.1503510687275535,0.0029339343463965863,0.6384888390214319
