trial_index,arm_name,trial_status,generation_method,metric,guidance_strength,delta_x0_guidance_strength
0,0_0,COMPLETED,Sobol,-0.46347054839134216,2.1171437703247107,14.04972890470259
1,1_0,COMPLETED,Sobol,-0.34218594431877136,11.25494501613153,0.0018190874717152773
2,2_0,COMPLETED,Sobol,-0.48778724670410156,4515.326712387585,1087.4475756251632
3,3_0,COMPLETED,Sobol,-0.6425299048423767,0.006969555537636039,0.0676231568531294
4,4_0,COMPLETED,Sobol,-0.6348280310630798,0.03196072393898811,6595.91948484407
5,5_0,COMPLETED,Sobol,-0.24022141098976135,946.9135564768425,0.6675225831969028
6,6_0,COMPLETED,Sobol,-0.2541859447956085,156.52310375614704,73.81937040179464
7,7_0,COMPLETED,Sobol,-0.6038670539855957,0.15830968650109772,0.016114384022914603
8,8_0,COMPLETED,Sobol,-0.6129488945007324,0.06389532844088555,323.2467826183495
9,9_0,COMPLETED,Sobol,-0.274396687746048,63.14439270056794,0.24419238285518258
10,10_0,COMPLETED,Sobol,-0.2629886269569397,312.8449474300653,3.60158114535977
11,11_0,COMPLETED,Sobol,-0.6385056376457214,0.01056462409746768,0.005921282816758441
12,12_0,COMPLETED,Sobol,-0.6384727954864502,0.0022149557478978238,38.538407048305494
13,13_0,COMPLETED,Sobol,-0.32726168632507324,1434.2686992886104,0.03757843338341841
14,14_0,COMPLETED,Sobol,-0.4076639413833618,4.722828150710441,2996.011383190132
15,15_0,COMPLETED,Sobol,-0.5303471684455872,0.8888210463477708,1.3908209821151927
16,16_0,COMPLETED,Sobol,-0.5834909677505493,0.465177140849424,1727.4981456966732
17,17_0,COMPLETED,Sobol,-0.3931800127029419,6.742131117073369,2.1947667010081613
18,18_0,COMPLETED,Sobol,-0.38872793316841125,2740.316142993005,62.698745998478024
19,19_0,COMPLETED,Sobol,-0.6263728141784668,0.0015514728739400355,0.02238249956522298
20,20_0,COMPLETED,Sobol,-0.6327420473098755,0.019478652082477406,6.258836299306231
21,21_0,COMPLETED,Sobol,-0.2697694003582001,209.80943418588666,0.0037448765711997636
22,22_0,COMPLETED,Sobol,-0.29688966274261475,34.249619844937754,198.29325766697872
23,23_0,COMPLETED,Sobol,-0.6103863716125488,0.09527940928186819,0.41080594334018117
24,24_0,COMPLETED,Sobol,-0.5841821432113647,0.2919420636465353,128.21749399225214
25,25_0,COMPLETED,Sobol,-0.28042519092559814,104.9925905421032,0.010196691288021056
26,26_0,COMPLETED,Sobol,-0.22994638979434967,513.4466601123999,4048.364579439075
27,27_0,COMPLETED,Sobol,-0.6288410425186157,0.04764426058519628,1.1223813758299823
28,28_0,COMPLETED,Sobol,-0.6215627193450928,0.0036487582011609856,627.3056487970875
29,29_0,COMPLETED,Sobol,-0.4597758650779724,6447.928252570093,0.1066633978202387
30,30_0,COMPLETED,Sobol,-0.306273490190506,21.499541238900076,22.84699764554201
31,31_0,COMPLETED,Sobol,-0.5086761713027954,1.4826719977923462,0.0010839940807778898
32,32_0,COMPLETED,Sobol,-0.4871784746646881,1.5977964329009622,858.4755990051265
33,33_0,COMPLETED,Sobol,-0.32328546047210693,14.908967497976587,0.08837755322255801
34,34_0,COMPLETED,Sobol,-0.6010231971740723,9901.632897746531,10.087212849600622
35,35_0,COMPLETED,Sobol,-0.646033763885498,0.0031789440474575157,0.0021641349802172527
36,36_0,COMPLETED,Sobol,-0.6237263679504395,0.04251045029764096,106.06651931002281
37,37_0,COMPLETED,Sobol,-0.2863160967826843,711.7622662637816,0.013983460961861814
38,38_0,COMPLETED,Sobol,-0.27871963381767273,71.12405811353854,8101.237097615229
39,39_0,COMPLETED,Sobol,-0.5708761811256409,0.34849233118216666,0.4946306179787207
40,40_0,COMPLETED,Sobol,-0.5958409309387207,0.1406510077422903,5.175643987166448
41,41_0,COMPLETED,Sobol,-0.30706125497817993,28.69178279610997,0.005134989014805573
42,42_0,COMPLETED,Sobol,-0.2457367181777954,235.14634335037158,396.66097018798826
43,43_0,COMPLETED,Sobol,-0.6128300428390503,0.014051443526426838,0.18101886757013144
44,44_0,COMPLETED,Sobol,-0.628900945186615,0.0010103206535163993,2364.3935492897394
45,45_0,COMPLETED,Sobol,-0.4527592957019806,3145.293665943994,1.8191777105247426
