trial_index,arm_name,trial_status,generation_method,metric,guidance_strength,delta_x0_guidance_strength
0,0_0,COMPLETED,Sobol,0.5941390991210938,2.1171437703247107,14.04972890470259
1,1_0,COMPLETED,Sobol,0.8331537246704102,11.25494501613153,0.0018190874717152773
2,2_0,COMPLETED,Sobol,3.4475326538085938,4515.326712387585,1087.4475756251632
3,3_0,COMPLETED,Sobol,0.36907196044921875,0.006969555537636039,0.0676231568531294
4,4_0,COMPLETED,Sobol,3.0716657638549805,0.03196072393898811,6595.91948484407
5,5_0,COMPLETED,Sobol,3.558635711669922,946.9135564768425,0.6675225831969028
6,6_0,COMPLETED,Sobol,2.441883087158203,156.52310375614704,73.81937040179464
7,7_0,COMPLETED,Sobol,0.45371055603027344,0.15830968650109772,0.016114384022914603
8,8_0,COMPLETED,Sobol,1.6946792602539062,0.06389532844088555,323.2467826183495
9,9_0,COMPLETED,Sobol,1.129746437072754,63.14439270056794,0.24419238285518258
10,10_0,COMPLETED,Sobol,3.5097599029541016,312.8449474300653,3.60158114535977
11,11_0,COMPLETED,Sobol,0.6144046783447266,0.01056462409746768,0.005921282816758441
12,12_0,COMPLETED,Sobol,1.100301742553711,0.0022149557478978238,38.538407048305494
13,13_0,COMPLETED,Sobol,3.448963165283203,1434.2686992886104,0.03757843338341841
14,14_0,COMPLETED,Sobol,2.9627084732055664,4.722828150710441,2996.011383190132
15,15_0,COMPLETED,Sobol,0.38814544677734375,0.8888210463477708,1.3908209821151927
16,16_0,COMPLETED,Sobol,2.7605295181274414,0.465177140849424,1727.4981456966732
17,17_0,COMPLETED,Sobol,0.5309581756591797,6.742131117073369,2.1947667010081613
18,18_0,COMPLETED,Sobol,3.585219383239746,2740.316142993005,62.698745998478024
19,19_0,COMPLETED,Sobol,0.4061460494995117,0.0015514728739400355,0.02238249956522298
20,20_0,COMPLETED,Sobol,0.41604042053222656,0.019478652082477406,6.258836299306231
21,21_0,COMPLETED,Sobol,2.6842355728149414,209.80943418588666,0.0037448765711997636
22,22_0,COMPLETED,Sobol,1.8093585968017578,34.249619844937754,198.29325766697872
23,23_0,COMPLETED,Sobol,0.34928321838378906,0.09527940928186819,0.41080594334018117
24,24_0,COMPLETED,Sobol,1.2693405151367188,0.2919420636465353,128.21749399225214
25,25_0,COMPLETED,Sobol,1.5181303024291992,104.9925905421032,0.010196691288021056
26,26_0,COMPLETED,Sobol,3.4493207931518555,513.4466601123999,4048.364579439075
27,27_0,COMPLETED,Sobol,0.3534555435180664,0.04764426058519628,1.1223813758299823
28,28_0,COMPLETED,Sobol,2.1293163299560547,0.0036487582011609856,627.3056487970875
29,29_0,COMPLETED,Sobol,3.493189811706543,6447.928252570093,0.1066633978202387
30,30_0,COMPLETED,Sobol,1.1763572692871094,21.499541238900076,22.84699764554201
31,31_0,COMPLETED,Sobol,0.6157159805297852,1.4826719977923462,0.0010839940807778898
32,32_0,COMPLETED,Sobol,2.1778345108032227,1.5977964329009622,858.4755990051265
33,33_0,COMPLETED,Sobol,1.3821125030517578,14.908967497976587,0.08837755322255801
34,34_0,COMPLETED,Sobol,3.57973575592041,9901.632897746531,10.087212849600622
35,35_0,COMPLETED,Sobol,0.5221366882324219,0.0031789440474575157,0.0021641349802172527
36,36_0,COMPLETED,Sobol,1.2650489807128906,0.04251045029764096,106.06651931002281
37,37_0,COMPLETED,Sobol,3.5309791564941406,711.7622662637816,0.013983460961861814
38,38_0,COMPLETED,Sobol,3.431081771850586,71.12405811353854,8101.237097615229
39,39_0,COMPLETED,Sobol,0.3261566162109375,0.34849233118216666,0.4946306179787207
40,40_0,COMPLETED,Sobol,0.48172473907470703,0.1406510077422903,5.175643987166448
41,41_0,COMPLETED,Sobol,1.2805461883544922,28.69178279610997,0.005134989014805573
42,42_0,COMPLETED,Sobol,2.9768943786621094,235.14634335037158,396.66097018798826
43,43_0,COMPLETED,Sobol,0.25665760040283203,0.014051443526426838,0.18101886757013144
44,44_0,COMPLETED,Sobol,2.99072265625,0.0010103206535163993,2364.3935492897394
45,45_0,COMPLETED,Sobol,3.5120248794555664,3145.293665943994,1.8191777105247426
46,46_0,COMPLETED,Sobol,0.5154609680175781,6.256323016113067,27.685622670814933
47,47_0,COMPLETED,Sobol,0.49054622650146484,0.6708132912128238,0.04470192743141406
48,48_0,COMPLETED,Sobol,0.83160400390625,0.9578690241314501,46.506611095127994
49,49_0,COMPLETED,Sobol,0.48232078552246094,3.2751607293750626,0.027462760718994672
50,50_0,COMPLETED,BoTorch,0.29778480529785156,0.001,0.3084374392754336
51,51_0,COMPLETED,BoTorch,0.4172325134277344,0.0051013980500871706,0.6058822869120182
52,52_0,COMPLETED,BoTorch,0.5335807800292969,0.001,0.001
53,53_0,COMPLETED,BoTorch,0.6051063537597656,0.11680460363264948,0.001
54,54_0,COMPLETED,BoTorch,0.36263465881347656,0.001,0.03987592176457648
55,55_0,COMPLETED,BoTorch,0.2970695495605469,0.019583994453132594,0.5977596066267087
56,56_0,COMPLETED,BoTorch,0.3930330276489258,0.002951804168852628,0.1647197277719523
57,57_0,COMPLETED,BoTorch,0.2957582473754883,0.038557698637083054,0.1104895053383857
58,58_0,COMPLETED,BoTorch,0.36406517028808594,0.010936008622035497,1.2378035714136502
59,59_0,COMPLETED,BoTorch,0.37384033203125,2.097240795962971,1.7204826905919697
60,60_0,COMPLETED,BoTorch,0.3046989440917969,0.001,0.938024331424416
61,61_0,COMPLETED,BoTorch,0.5059242248535156,0.13622046816648406,0.12406116159589639
62,62_0,COMPLETED,BoTorch,0.3031492233276367,0.1510498093172628,1.870395386078281
63,63_0,COMPLETED,BoTorch,0.3859996795654297,0.0024585477755796484,0.6078034431057456
64,64_0,COMPLETED,BoTorch,0.33283233642578125,0.001,0.11668229138988258
65,65_0,COMPLETED,BoTorch,0.31507015228271484,0.03521779814034133,0.35220507068394663
66,66_0,COMPLETED,BoTorch,0.4031658172607422,0.001,0.008199166704370656
67,67_0,COMPLETED,BoTorch,0.37539005279541016,0.020493811528331275,0.09471970204421064
68,68_0,COMPLETED,BoTorch,0.38051605224609375,0.33867189367349293,2.2881003161089613
69,69_0,COMPLETED,BoTorch,0.5204677581787109,3.941675735205031,0.001
70,70_0,COMPLETED,BoTorch,0.44608116149902344,1.7247091858165573,0.18487642072094918
71,71_0,COMPLETED,BoTorch,0.5805492401123047,0.345712663521008,0.001
72,72_0,COMPLETED,BoTorch,0.3339052200317383,0.0013330700772982325,0.45627581486010105
73,73_0,COMPLETED,BoTorch,0.4309415817260742,0.04816104087500335,0.019172398152515764
74,74_0,COMPLETED,BoTorch,0.3452301025390625,0.011844703961691285,0.29174298729655873
75,75_0,COMPLETED,BoTorch,0.4754066467285156,0.024287014619340495,1.001240642585004
76,76_0,COMPLETED,BoTorch,0.3643035888671875,3.8668191375743337,4.162046000714695
77,77_0,COMPLETED,BoTorch,0.3713369369506836,0.054224832674985936,0.21332351440141645
78,78_0,COMPLETED,BoTorch,0.3459453582763672,0.2108840000106524,0.9118021792705114
79,79_0,COMPLETED,BoTorch,0.38170814514160156,0.5070128699086126,0.7682689788578049
80,80_0,COMPLETED,BoTorch,0.29075145721435547,0.09308923347668946,1.2005184213430657
81,81_0,COMPLETED,BoTorch,0.5584955215454102,0.00322083003508517,0.01981685918807092
82,82_0,COMPLETED,BoTorch,0.3867149353027344,0.02918875505645757,0.001
83,83_0,COMPLETED,BoTorch,0.36466121673583984,0.02573292954421501,0.1747578663751265
84,84_0,COMPLETED,BoTorch,0.3273487091064453,0.009092679841813209,0.24969670801831118
85,85_0,COMPLETED,BoTorch,0.4788637161254883,0.03625053205152448,0.0035811075978520513
86,86_0,COMPLETED,BoTorch,0.5449056625366211,0.011989150229579507,0.001
87,87_0,COMPLETED,BoTorch,0.6096363067626953,1.7946730131235824,0.011169887712691113
88,88_0,COMPLETED,BoTorch,0.4481077194213867,3.1453516184417367,0.7428391172552259
