trial_index,arm_name,trial_status,generation_method,metric,rho,mu,sigma
0,0_0,COMPLETED,Sobol,-0.4679296612739563,2.1171437703247107,14.04972890470259,0.4944792091846466
1,1_0,COMPLETED,Sobol,-0.5884903073310852,28.099892475485987,0.015905807783588365,0.8551316680386662
2,2_0,COMPLETED,Sobol,-0.7996973991394043,2906.2547641133024,194.94961620983122,0.11520141456276178
3,3_0,COMPLETED,Sobol,-0.30954796075820923,0.03251873758910408,2.6459394372836873,0.7226877147331834
4,4_0,COMPLETED,Sobol,-0.6452676057815552,0.0013635830455932816,2538.1443071159138,0.9122041612863541
5,5_0,COMPLETED,Sobol,-0.7913378477096558,1333.0217442560008,0.23038692569524372,0.304594911634922
6,6_0,COMPLETED,Sobol,-0.6685908436775208,9.26759666263918,146.15811091728855,0.5407381691038609
7,7_0,COMPLETED,Sobol,-0.4269866943359375,0.1055828518853348,0.0010474237254915633,0.17996275052428246
8,8_0,COMPLETED,Sobol,-0.42489302158355713,0.3943134712946843,916.5156101993559,0.5906780865043402
9,9_0,COMPLETED,Sobol,-0.41877099871635437,4.611102685701764,0.6283654882851827,0.20033962838351727
10,10_0,COMPLETED,Sobol,-0.7857095003128052,356.85871211553604,7.0870252617325145,0.9565016347914934
11,11_0,COMPLETED,Sobol,-0.6015259623527527,0.0027401726198600707,0.02127450687449315,0.31498065032064915
12,12_0,COMPLETED,Sobol,-0.27988511323928833,0.009429494712975358,38.28906954539926,0.0005900738760828972
13,13_0,COMPLETED,Sobol,-0.7937669157981873,6313.223527536535,0.005742470328379153,0.64198989700526
14,14_0,COMPLETED,Sobol,-0.6909399032592773,96.92614702210953,3956.9934456677506,0.38985136803239584
15,15_0,COMPLETED,Sobol,-0.4358143210411072,0.9747587303875677,0.12825875721911434,0.7800686648115516
16,16_0,COMPLETED,Sobol,-0.718555212020874,0.4782429968382191,6347.761254424114,0.23434062767773867
17,17_0,COMPLETED,Sobol,-0.6402899622917175,129.2035557743381,0.07507611534462406,0.6230835737660527
18,18_0,COMPLETED,Sobol,-0.8051400780677795,4698.3767602077,57.51546830877791,0.3440909394994378
19,19_0,COMPLETED,Sobol,-0.5555547475814819,0.019368815552480382,0.003164983359694742,0.9859848553314805
20,20_0,COMPLETED,Sobol,-0.29739028215408325,0.006093000996535099,4.4351096404334385,0.6755023747682571
21,21_0,COMPLETED,Sobol,-0.7550238370895386,287.49590407520265,0.036205604817381956,0.0334836021065712
22,22_0,COMPLETED,Sobol,-0.6363646984100342,5.67941113001969,607.8005499975656,0.8086909092962742
23,23_0,COMPLETED,Sobol,-0.32906848192214966,0.1787549585735587,1.1445513608009084,0.4198231063783169
24,24_0,COMPLETED,Sobol,-0.3263665437698364,0.0856816708022404,91.38113022714623,0.8217336442321539
25,25_0,COMPLETED,Sobol,-0.5683666467666626,20.433543840562052,0.0017842114480385836,0.4614712130278349
26,26_0,COMPLETED,Sobol,-0.6839259266853333,599.7784455991946,1684.735749357545,0.6941951233893633
27,27_0,COMPLETED,Sobol,-0.5129360556602478,0.0016933751493096554,0.4192638008543467,0.08510001935064793
28,28_0,COMPLETED,Sobol,-0.43722712993621826,0.04367471270316291,313.0673803121763,0.2707083700224757
29,29_0,COMPLETED,Sobol,-0.7956632375717163,1414.2041024390762,1.5471543723831611,0.8796842200681567
30,30_0,COMPLETED,Sobol,-0.7189531922340393,57.3007253883845,21.082885776686535,0.1509821182116866
31,31_0,COMPLETED,Sobol,-0.4916245937347412,1.5889993381301906,0.008775567901218435,0.5111252954229712
32,32_0,COMPLETED,Sobol,-0.5789119005203247,1.2062183041883041,275.39392295509936,0.9388819085434079
33,33_0,COMPLETED,Sobol,-0.6893750429153442,49.34691048217059,2.2613227213442197,0.328693893738091
34,34_0,COMPLETED,Sobol,-0.7941471338272095,1862.4106281026711,8.745365465418576,0.5769266942515969
35,35_0,COMPLETED,Sobol,-0.47772443294525146,0.050723519409660314,0.01643706972019626,0.21799749974161386
36,36_0,COMPLETED,Sobol,-0.31441959738731384,0.0024127909072414583,133.07171475915618,0.4034818708896637
37,37_0,COMPLETED,Sobol,-0.7879716157913208,753.6678840783296,0.0015768659572229031,0.7625321373343468
38,38_0,COMPLETED,Sobol,-0.6927330493927002,14.338256645923856,3168.8201295477015,0.018088448792696
39,39_0,COMPLETED,Sobol,-0.44302812218666077,0.06820740960845487,0.17335946543861652,0.6283975355327129
40,40_0,COMPLETED,Sobol,-0.2644900381565094,0.2547468249335014,6.456940776623947,0.10147172771394253
41,41_0,COMPLETED,Sobol,-0.5987157821655273,7.134381697985605,0.03197450294098581,0.7403234224766493
42,42_0,COMPLETED,Sobol,-0.690568208694458,201.77242725223323,1142.9310934034413,0.4768358636647463
43,43_0,COMPLETED,Sobol,-0.4888450503349304,0.004848924613989634,0.4729062672320075,0.8688689861446619
44,44_0,COMPLETED,Sobol,-0.7680290341377258,0.014707642087040396,5588.014521418237,0.5582587150856853
45,45_0,COMPLETED,Sobol,-0.8110753893852234,4045.4345530142114,0.10975833945624233,0.166348691098392
46,46_0,COMPLETED,Sobol,-0.7634310126304626,170.2036737409077,23.875530399938,0.9258105969056487
47,47_0,COMPLETED,Sobol,-0.3636761009693146,0.5553312452668457,0.005929627104156531,0.2870820006355643
48,48_0,COMPLETED,Sobol,-0.3169151544570923,0.7399064296794726,43.36116355215472,0.7077808128669858
49,49_0,COMPLETED,Sobol,-0.6185802817344666,83.46638235452286,0.003943879777816859,0.06760832387953997
50,50_0,COMPLETED,BoTorch,-0.2666813135147095,0.036785881475409975,16.32566221387304,0.41493810036540313
51,51_0,COMPLETED,BoTorch,-0.2612365782260895,0.008574880960814288,20.81560473736962,0.4790887515095107
52,52_0,COMPLETED,BoTorch,-0.2540029287338257,0.08710247018272177,14.61738269014987,0.5519009045468303
53,53_0,COMPLETED,BoTorch,-0.26493245363235474,0.04977350310780388,9.38470305447979,0.08838919655504204
54,54_0,COMPLETED,BoTorch,-0.2550451159477234,0.0014089754430469464,22.312683681659777,0.30437633601617403
55,55_0,COMPLETED,BoTorch,-0.2609741985797882,0.005812075137592318,17.260113339678615,0.23862076973956806
56,56_0,COMPLETED,BoTorch,-0.2598205506801605,0.1242094186664043,17.949017364244796,0.34945543168140863
57,57_0,COMPLETED,BoTorch,-0.27626997232437134,0.19080037298616745,26.727203317207668,0.6349805395333205
58,58_0,COMPLETED,BoTorch,-0.27011799812316895,0.0014913130444409533,22.67952686094671,0.6669052121798899
59,59_0,COMPLETED,BoTorch,-0.2733258008956909,0.001,37.14078705047303,0.0
60,60_0,COMPLETED,BoTorch,-0.2580142021179199,0.014632753746623326,18.85904250226604,0.8327898981800219
61,61_0,COMPLETED,BoTorch,-0.2694903016090393,0.07153879286919586,9.935368248018538,1.0
62,62_0,COMPLETED,BoTorch,-0.25665009021759033,0.0029636951890977784,26.21612369095504,0.3924797574820185
63,63_0,COMPLETED,BoTorch,-0.2526455223560333,0.14980825789325108,19.35443942843748,0.0
64,64_0,COMPLETED,BoTorch,-0.3415839672088623,0.45136376290590124,0.47894812417609534,0.0
65,65_0,COMPLETED,BoTorch,-0.2631414532661438,0.005101932281348384,19.909741290406252,1.0
66,66_0,COMPLETED,BoTorch,-0.27279162406921387,0.22681807054308376,29.516269126243056,0.25373454569415654
67,67_0,COMPLETED,BoTorch,-0.25303664803504944,0.0030072385095018693,17.388952694884072,0.0
68,68_0,COMPLETED,BoTorch,-0.26530253887176514,0.0048291296654240584,21.43498015216511,0.6977446761934598
69,69_0,COMPLETED,BoTorch,-0.2664302587509155,0.002400615675652019,29.619636707556875,0.16228623294486214
70,70_0,COMPLETED,BoTorch,-0.264748752117157,0.11531934167008086,8.989012352239673,0.0
71,71_0,COMPLETED,BoTorch,-0.2744888365268707,0.015954894683340545,10.444638206053513,1.0
72,72_0,COMPLETED,BoTorch,-0.2605171799659729,0.001,10.624315140302292,0.0
73,73_0,COMPLETED,BoTorch,-0.2803080976009369,0.1798040067563386,7.312553189725976,0.7738740923967331
74,74_0,COMPLETED,BoTorch,-0.2923884987831116,0.007652150296279585,45.23823781985,1.0
75,75_0,COMPLETED,BoTorch,-0.26181674003601074,0.04059419650384895,13.149299190552815,0.7555760416125512
76,76_0,COMPLETED,BoTorch,-0.2612931728363037,0.0017495665767645197,12.841833916688488,0.1712510108882682
77,77_0,COMPLETED,BoTorch,-0.2569734752178192,0.00915395086449731,11.304531758757545,0.0
78,78_0,COMPLETED,BoTorch,-0.25995731353759766,0.001,18.6572852456182,1.0
79,79_0,COMPLETED,BoTorch,-0.2539753019809723,0.1252464726000325,15.123394331077497,0.13011219371825636
80,80_0,COMPLETED,BoTorch,-0.28136953711509705,0.001,37.53038451940838,0.4045981639241002
81,81_0,COMPLETED,BoTorch,-0.2904563844203949,0.10635547392629587,3.453389143934578,0.0
82,82_0,COMPLETED,BoTorch,-0.2701178193092346,0.001,9.256123928470632,1.0
83,83_0,COMPLETED,BoTorch,-0.4664035737514496,1.1377017193106571,0.0026497943230262993,0.0
84,84_0,COMPLETED,BoTorch,-0.2662990689277649,0.0020920515967547647,15.788239112668261,1.0
85,85_0,COMPLETED,BoTorch,-0.2500177323818207,0.358705648296906,15.785313389457116,0.0
86,86_0,COMPLETED,BoTorch,-0.2536245584487915,0.4062643937947032,14.204495980462138,0.34906080946514034
87,87_0,COMPLETED,BoTorch,-0.26468151807785034,0.015489118539906628,12.040222412148031,0.3006052312691255
88,88_0,COMPLETED,BoTorch,-0.26299044489860535,0.2553200454384794,13.505956881361403,0.0
89,89_0,COMPLETED,BoTorch,-0.2571621537208557,0.5140330566294343,9.106758424646374,0.0
90,90_0,COMPLETED,BoTorch,-0.2586805820465088,0.4754534717633845,24.8349624578372,0.0
91,91_0,COMPLETED,BoTorch,-0.258259654045105,0.08330098259551898,21.069391051651824,0.0
92,92_0,COMPLETED,BoTorch,-0.28114017844200134,0.2611738510907337,118.55138074903688,0.0
93,93_0,COMPLETED,BoTorch,-0.2591766119003296,0.48891973355592855,7.55190550265158,0.5004880999832514
94,94_0,COMPLETED,BoTorch,-0.2525499165058136,0.46284666322758655,13.631867492085677,0.20254831928026096
95,95_0,COMPLETED,BoTorch,-0.2576358914375305,0.07364609497908355,12.405893943029804,0.38147506511452695
96,96_0,COMPLETED,BoTorch,-0.25828370451927185,0.0043051273932730475,11.395585886928734,0.0
97,97_0,COMPLETED,BoTorch,-0.26652792096138,0.001332059365413826,17.61085347382061,0.0
98,98_0,COMPLETED,BoTorch,-0.26665300130844116,0.001,13.522179087125773,0.4541720316019179
99,99_0,COMPLETED,BoTorch,-0.26131510734558105,0.4010247794031516,10.149417821468038,0.0
100,100_0,COMPLETED,BoTorch,-0.26368236541748047,0.4417635030324593,13.109615941469395,1.0
