trial_index,arm_name,trial_status,generation_method,metric,guidance_strength,delta_x0_guidance_strength
0,0_0,COMPLETED,Sobol,-0.5211391448974609,2.1171437703247107,14.04972890470259
1,1_0,COMPLETED,Sobol,-0.427181601524353,11.25494501613153,0.0018190874717152773
2,2_0,COMPLETED,Sobol,-0.7065855264663696,4515.326712387585,1087.4475756251632
3,3_0,COMPLETED,Sobol,-0.6238772869110107,0.006969555537636039,0.0676231568531294
4,4_0,COMPLETED,Sobol,-0.46477270126342773,0.03196072393898811,6595.91948484407
5,5_0,COMPLETED,Sobol,-0.48284730315208435,946.9135564768425,0.6675225831969028
6,6_0,COMPLETED,Sobol,-0.278588205575943,156.52310375614704,73.81937040179464
7,7_0,COMPLETED,Sobol,-0.6163092851638794,0.15830968650109772,0.016114384022914603
8,8_0,COMPLETED,Sobol,-0.34714871644973755,0.06389532844088555,323.2467826183495
9,9_0,COMPLETED,Sobol,-0.32081544399261475,63.14439270056794,0.24419238285518258
10,10_0,COMPLETED,Sobol,-0.30860841274261475,312.8449474300653,3.60158114535977
11,11_0,COMPLETED,Sobol,-0.6383814215660095,0.01056462409746768,0.005921282816758441
12,12_0,COMPLETED,Sobol,-0.5778919458389282,0.0022149557478978238,38.538407048305494
13,13_0,COMPLETED,Sobol,-0.5945858955383301,1434.2686992886104,0.03757843338341841
14,14_0,COMPLETED,Sobol,-0.3850906491279602,4.722828150710441,2996.011383190132
15,15_0,COMPLETED,Sobol,-0.5804696679115295,0.8888210463477708,1.3908209821151927
16,16_0,COMPLETED,Sobol,-0.3378508687019348,0.465177140849424,1727.4981456966732
17,17_0,COMPLETED,Sobol,-0.4602905511856079,6.742131117073369,2.1947667010081613
18,18_0,COMPLETED,Sobol,-0.6862378120422363,2740.316142993005,62.698745998478024
19,19_0,COMPLETED,Sobol,-0.6318630576133728,0.0015514728739400355,0.02238249956522298
20,20_0,COMPLETED,Sobol,-0.6114379167556763,0.019478652082477406,6.258836299306231
21,21_0,COMPLETED,Sobol,-0.29037752747535706,209.80943418588666,0.0037448765711997636
22,22_0,COMPLETED,Sobol,-0.27511265873908997,34.249619844937754,198.29325766697872
23,23_0,COMPLETED,Sobol,-0.6267904043197632,0.09527940928186819,0.41080594334018117
24,24_0,COMPLETED,Sobol,-0.449077844619751,0.2919420636465353,128.21749399225214
25,25_0,COMPLETED,Sobol,-0.2984754741191864,104.9925905421032,0.010196691288021056
