trial_index,arm_name,trial_status,generation_method,metric,guidance_strength,delta_x0_guidance_strength
0,0_0,COMPLETED,Sobol,-0.19874438643455505,2.1171437703247107,14.04972890470259
1,1_0,COMPLETED,Sobol,-0.2796434760093689,11.25494501613153,0.0018190874717152773
2,2_0,COMPLETED,Sobol,-0.7088057398796082,4515.326712387585,1087.4475756251632
3,3_0,COMPLETED,Sobol,-0.6214660406112671,0.006969555537636039,0.0676231568531294
4,4_0,COMPLETED,Sobol,-0.6958770155906677,0.03196072393898811,6595.91948484407
5,5_0,COMPLETED,Sobol,-0.4948973059654236,946.9135564768425,0.6675225831969028
6,6_0,COMPLETED,Sobol,-0.2195993810892105,156.52310375614704,73.81937040179464
7,7_0,COMPLETED,Sobol,-0.5340333580970764,0.15830968650109772,0.016114384022914603
8,8_0,COMPLETED,Sobol,-0.27274125814437866,0.06389532844088555,323.2467826183495
9,9_0,COMPLETED,Sobol,-0.2629472017288208,63.14439270056794,0.24419238285518258
10,10_0,COMPLETED,Sobol,-0.31594616174697876,312.8449474300653,3.60158114535977
11,11_0,COMPLETED,Sobol,-0.6237257122993469,0.01056462409746768,0.005921282816758441
12,12_0,COMPLETED,Sobol,-0.1902700513601303,0.0022149557478978238,38.538407048305494
13,13_0,COMPLETED,Sobol,-0.6004838347434998,1434.2686992886104,0.03757843338341841
14,14_0,COMPLETED,Sobol,-0.6412692070007324,4.722828150710441,2996.011383190132
15,15_0,COMPLETED,Sobol,-0.35928189754486084,0.8888210463477708,1.3908209821151927
16,16_0,COMPLETED,Sobol,-0.5575629472732544,0.465177140849424,1727.4981456966732
17,17_0,COMPLETED,Sobol,-0.25391387939453125,6.742131117073369,2.1947667010081613
18,18_0,COMPLETED,Sobol,-0.6831017136573792,2740.316142993005,62.698745998478024
19,19_0,COMPLETED,Sobol,-0.6457349061965942,0.0015514728739400355,0.02238249956522298
20,20_0,COMPLETED,Sobol,-0.3785296380519867,0.019478652082477406,6.258836299306231
21,21_0,COMPLETED,Sobol,-0.3316536247730255,209.80943418588666,0.0037448765711997636
22,22_0,COMPLETED,Sobol,-0.2542714774608612,34.249619844937754,198.29325766697872
23,23_0,COMPLETED,Sobol,-0.5649788975715637,0.09527940928186819,0.41080594334018117
24,24_0,COMPLETED,Sobol,-0.21692293882369995,0.2919420636465353,128.21749399225214
25,25_0,COMPLETED,Sobol,-0.2516002953052521,104.9925905421032,0.010196691288021056
26,26_0,COMPLETED,Sobol,-0.6872398257255554,513.4466601123999,4048.364579439075
27,27_0,COMPLETED,Sobol,-0.5723991990089417,0.04764426058519628,1.1223813758299823
28,28_0,COMPLETED,Sobol,-0.4174238443374634,0.0036487582011609856,627.3056487970875
29,29_0,COMPLETED,Sobol,-0.7335860729217529,6447.928252570093,0.1066633978202387
30,30_0,COMPLETED,Sobol,-0.16743561625480652,21.499541238900076,22.84699764554201
31,31_0,COMPLETED,Sobol,-0.3745197057723999,1.4826719977923462,0.0010839940807778898
32,32_0,COMPLETED,Sobol,-0.4381028115749359,1.5977964329009622,858.4755990051265
33,33_0,COMPLETED,Sobol,-0.27066802978515625,14.908967497976587,0.08837755322255801
34,34_0,COMPLETED,Sobol,-0.7993766069412231,9901.632897746531,10.087212849600622
35,35_0,COMPLETED,Sobol,-0.6304691433906555,0.0031789440474575157,0.0021641349802172527
36,36_0,COMPLETED,Sobol,-0.20694902539253235,0.04251045029764096,106.06651931002281
37,37_0,COMPLETED,Sobol,-0.5002431869506836,711.7622662637816,0.013983460961861814
38,38_0,COMPLETED,Sobol,-0.706662118434906,71.12405811353854,8101.237097615229
39,39_0,COMPLETED,Sobol,-0.4691259264945984,0.34849233118216666,0.4946306179787207
40,40_0,COMPLETED,Sobol,-0.3788566291332245,0.1406510077422903,5.175643987166448
41,41_0,COMPLETED,Sobol,-0.263386607170105,28.69178279610997,0.005134989014805573
42,42_0,COMPLETED,Sobol,-0.3021450638771057,235.14634335037158,396.66097018798826
43,43_0,COMPLETED,Sobol,-0.6293925642967224,0.014051443526426838,0.18101886757013144
44,44_0,COMPLETED,Sobol,-0.5952190160751343,0.0010103206535163993,2364.3935492897394
45,45_0,COMPLETED,Sobol,-0.6480469107627869,3145.293665943994,1.8191777105247426
46,46_0,COMPLETED,Sobol,-0.17010444402694702,6.256323016113067,27.685622670814933
47,47_0,COMPLETED,Sobol,-0.45358890295028687,0.6708132912128238,0.04470192743141406
48,48_0,COMPLETED,Sobol,-0.18711945414543152,0.9578690241314501,46.506611095127994
49,49_0,COMPLETED,Sobol,-0.3320402503013611,3.2751607293750626,0.027462760718994672
50,50_0,COMPLETED,BoTorch,-0.19306819140911102,39.71422228577822,13.077621805689365
51,51_0,COMPLETED,BoTorch,-0.24176190793514252,0.001,19.125095309008298
52,52_0,COMPLETED,BoTorch,-0.18832305073738098,0.007063284289282552,52.33639329511785
53,53_0,COMPLETED,BoTorch,-0.17184758186340332,13.242856099378347,31.904390241554726
54,54_0,COMPLETED,BoTorch,-0.1758255660533905,10.920215485334634,19.350616255014167
55,55_0,COMPLETED,BoTorch,-0.17715498805046082,3.377838807238035,41.95652793653665
56,56_0,COMPLETED,BoTorch,-0.1902502030134201,31.813872897460875,34.97892911676132
57,57_0,COMPLETED,BoTorch,-0.17360061407089233,8.334149434856082,32.40515632134255
58,58_0,COMPLETED,BoTorch,-0.17326441407203674,13.12413274080046,23.125091601434264
59,59_0,COMPLETED,BoTorch,-0.1720122992992401,4.270840605827714,27.139259337467863
60,60_0,COMPLETED,BoTorch,-0.17659114301204681,7.484863258693917,22.036656398401185
61,61_0,COMPLETED,BoTorch,-0.18501640856266022,5.692386242458557,36.352579087261404
62,62_0,COMPLETED,BoTorch,-0.19170156121253967,15.302985481678018,16.854654291912368
63,63_0,COMPLETED,BoTorch,-0.1731724590063095,2.410393951202088,34.516964110386176
64,64_0,COMPLETED,BoTorch,-0.18678443133831024,2.013000185693062,52.37899860196556
65,65_0,COMPLETED,BoTorch,-0.20005764067173004,0.001,70.1815438560918
66,66_0,COMPLETED,BoTorch,-0.20194843411445618,0.0032773332708436764,60.78195361648483
67,67_0,COMPLETED,BoTorch,-0.19623902440071106,0.13268388148341617,54.693454438889816
68,68_0,COMPLETED,BoTorch,-0.23232600092887878,43.543067658330145,2.8062686349597565
