trial_index,arm_name,trial_status,generation_method,metric,rho,mu,sigma
0,0_0,COMPLETED,Sobol,-0.20655177533626556,2.1171437703247107,14.04972890470259,0.4944792091846466
1,1_0,COMPLETED,Sobol,-0.3237583041191101,28.099892475485987,0.015905807783588365,0.8551316680386662
2,2_0,COMPLETED,Sobol,-0.6605755090713501,2906.2547641133024,194.94961620983122,0.11520141456276178
3,3_0,COMPLETED,Sobol,-0.6034857034683228,0.03251873758910408,2.6459394372836873,0.7226877147331834
4,4_0,COMPLETED,Sobol,-0.46292436122894287,0.0013635830455932816,2538.1443071159138,0.9122041612863541
5,5_0,COMPLETED,Sobol,-0.5977404117584229,1333.0217442560008,0.23038692569524372,0.304594911634922
6,6_0,COMPLETED,Sobol,-0.19036327302455902,9.26759666263918,146.15811091728855,0.5407381691038609
7,7_0,COMPLETED,Sobol,-0.5819593667984009,0.1055828518853348,0.0010474237254915633,0.17996275052428246
8,8_0,COMPLETED,Sobol,-0.2944473326206207,0.3943134712946843,916.5156101993559,0.5906780865043402
9,9_0,COMPLETED,Sobol,-0.39312100410461426,4.611102685701764,0.6283654882851827,0.20033962838351727
10,10_0,COMPLETED,Sobol,-0.5596883296966553,356.85871211553604,7.0870252617325145,0.9565016347914934
11,11_0,COMPLETED,Sobol,-0.6738153696060181,0.0027401726198600707,0.02127450687449315,0.31498065032064915
12,12_0,COMPLETED,Sobol,-0.1654175966978073,0.009429494712975358,38.28906954539926,0.0005900738760828972
13,13_0,COMPLETED,Sobol,-0.6851076483726501,6313.223527536535,0.005742470328379153,0.64198989700526
14,14_0,COMPLETED,Sobol,-0.5563396215438843,96.92614702210953,3956.9934456677506,0.38985136803239584
15,15_0,COMPLETED,Sobol,-0.4442169964313507,0.9747587303875677,0.12825875721911434,0.7800686648115516
16,16_0,COMPLETED,Sobol,-0.6604266166687012,0.4782429968382191,6347.761254424114,0.23434062767773867
17,17_0,COMPLETED,Sobol,-0.41222327947616577,129.2035557743381,0.07507611534462406,0.6230835737660527
18,18_0,COMPLETED,Sobol,-0.6875466108322144,4698.3767602077,57.51546830877791,0.3440909394994378
19,19_0,COMPLETED,Sobol,-0.6460592746734619,0.019368815552480382,0.003164983359694742,0.9859848553314805
20,20_0,COMPLETED,Sobol,-0.5958791971206665,0.006093000996535099,4.4351096404334385,0.6755023747682571
21,21_0,COMPLETED,Sobol,-0.5110967755317688,287.49590407520265,0.036205604817381956,0.0334836021065712
22,22_0,COMPLETED,Sobol,-0.37217360734939575,5.67941113001969,607.8005499975656,0.8086909092962742
23,23_0,COMPLETED,Sobol,-0.5387845635414124,0.1787549585735587,1.1445513608009084,0.4198231063783169
24,24_0,COMPLETED,Sobol,-0.18501658737659454,0.0856816708022404,91.38113022714623,0.8217336442321539
25,25_0,COMPLETED,Sobol,-0.3041125535964966,20.433543840562052,0.0017842114480385836,0.4614712130278349
26,26_0,COMPLETED,Sobol,-0.6744372248649597,599.7784455991946,1684.735749357545,0.6941951233893633
27,27_0,COMPLETED,Sobol,-0.7136633992195129,0.0016933751493096554,0.4192638008543467,0.08510001935064793
28,28_0,COMPLETED,Sobol,-0.19011063873767853,0.04367471270316291,313.0673803121763,0.2707083700224757
29,29_0,COMPLETED,Sobol,-0.6378036141395569,1414.2041024390762,1.5471543723831611,0.8796842200681567
30,30_0,COMPLETED,Sobol,-0.39424756169319153,57.3007253883845,21.082885776686535,0.1509821182116866
31,31_0,COMPLETED,Sobol,-0.45868980884552,1.5889993381301906,0.008775567901218435,0.5111252954229712
32,32_0,COMPLETED,Sobol,-0.3037509024143219,1.2062183041883041,275.39392295509936,0.9388819085434079
33,33_0,COMPLETED,Sobol,-0.34007710218429565,49.34691048217059,2.2613227213442197,0.328693893738091
34,34_0,COMPLETED,Sobol,-0.6639721989631653,1862.4106281026711,8.745365465418576,0.5769266942515969
35,35_0,COMPLETED,Sobol,-0.6062747240066528,0.050723519409660314,0.01643706972019626,0.21799749974161386
36,36_0,COMPLETED,Sobol,-0.1600618064403534,0.0024127909072414583,133.07171475915618,0.4034818708896637
37,37_0,COMPLETED,Sobol,-0.554211437702179,753.6678840783296,0.0015768659572229031,0.7625321373343468
38,38_0,COMPLETED,Sobol,-0.5434766411781311,14.338256645923856,3168.8201295477015,0.018088448792696
39,39_0,COMPLETED,Sobol,-0.6076004505157471,0.06820740960845487,0.17335946543861652,0.6283975355327129
40,40_0,COMPLETED,Sobol,-0.40193501114845276,0.2547468249335014,6.456940776623947,0.10147172771394253
41,41_0,COMPLETED,Sobol,-0.3877096176147461,7.134381697985605,0.03197450294098581,0.7403234224766493
42,42_0,COMPLETED,Sobol,-0.6263267993927002,201.77242725223323,1142.9310934034413,0.4768358636647463
43,43_0,COMPLETED,Sobol,-0.674849808216095,0.004848924613989634,0.4729062672320075,0.8688689861446619
44,44_0,COMPLETED,Sobol,-0.6684364080429077,0.014707642087040396,5588.014521418237,0.5582587150856853
45,45_0,COMPLETED,Sobol,-0.6871797442436218,4045.4345530142114,0.10975833945624233,0.166348691098392
46,46_0,COMPLETED,Sobol,-0.527995765209198,170.2036737409077,23.875530399938,0.9258105969056487
47,47_0,COMPLETED,Sobol,-0.4888388514518738,0.5553312452668457,0.005929627104156531,0.2870820006355643
48,48_0,COMPLETED,Sobol,-0.17559735476970673,0.7399064296794726,43.36116355215472,0.7077808128669858
49,49_0,COMPLETED,Sobol,-0.4347012937068939,83.46638235452286,0.003943879777816859,0.06760832387953997
50,50_0,COMPLETED,BoTorch,-0.15806831419467926,0.8203516965484344,106.89801985259992,0.40844845039978
51,51_0,COMPLETED,BoTorch,-0.14653179049491882,0.011367269288244261,101.45685765661084,0.22129373311910036
52,52_0,COMPLETED,BoTorch,-0.15037402510643005,0.0025048548085850057,103.60475770428596,0.0
53,53_0,COMPLETED,BoTorch,-0.15640594065189362,0.07615162490533632,132.7016487448096,0.4895042524484949
54,54_0,COMPLETED,BoTorch,-0.15758535265922546,2.3670979268189125,80.84697203113325,0.5452059829158601
55,55_0,COMPLETED,BoTorch,-0.14666791260242462,0.010562914469800134,92.8049338978304,0.0
56,56_0,COMPLETED,BoTorch,-0.14558176696300507,0.004633525711270693,76.9087331221764,0.09727406881317666
57,57_0,COMPLETED,BoTorch,-0.1888580024242401,0.012380755713309172,162.33670058451543,0.5932293680466464
58,58_0,COMPLETED,BoTorch,-0.14512808620929718,0.06031472776258045,95.24363540092317,0.12464984843687961
59,59_0,COMPLETED,BoTorch,-0.1352393627166748,3.2567181105188414,107.06864219002848,0.2399075900899158
60,60_0,COMPLETED,BoTorch,-0.15242807567119598,1.0790893571002678,167.9276056157149,0.0
61,61_0,COMPLETED,BoTorch,-0.13518962264060974,2.0666740408362023,68.69042429295625,0.13403791750953062
62,62_0,COMPLETED,BoTorch,-0.13766710460186005,3.411630118249535,75.88311072803302,0.227835057122564
63,63_0,COMPLETED,BoTorch,-0.13887502253055573,2.1333404815011523,93.69534432511881,0.13807946774592306
64,64_0,COMPLETED,BoTorch,-0.1524532437324524,0.001,75.3986623671711,0.1757530607334654
65,65_0,COMPLETED,BoTorch,-0.143936887383461,0.40590303104399855,65.0663497157765,0.1028387666184339
66,66_0,COMPLETED,BoTorch,-0.14826218783855438,1.4923547623326983,52.567330148972054,0.26661166771608236
67,67_0,COMPLETED,BoTorch,-0.14865843951702118,0.23961133474215854,117.20461015538574,0.0
68,68_0,COMPLETED,BoTorch,-0.12782453000545502,3.731154736940303,99.15209057603226,0.0
69,69_0,COMPLETED,BoTorch,-0.15954841673374176,5.1077818447417345,127.84716878585834,0.0
70,70_0,COMPLETED,BoTorch,-0.12972283363342285,2.171432539322774,80.88821499120662,0.0
71,71_0,COMPLETED,BoTorch,-0.1285753697156906,3.033068981689358,67.25795759200625,0.0
72,72_0,COMPLETED,BoTorch,-0.20672908425331116,0.001,107.57216694396331,1.0
73,73_0,COMPLETED,BoTorch,-0.16507701575756073,0.001,224.03291604876546,0.0
74,74_0,COMPLETED,BoTorch,-0.16079950332641602,0.0348767070204533,60.31551931935068,0.3195569506807731
