trial_index,arm_name,trial_status,generation_method,metric,guidance_strength
0,0_0,COMPLETED,Sobol,-0.5796764492988586,2.1171437703247107
1,1_0,COMPLETED,Sobol,-0.4480177164077759,8.334163429552671
2,2_0,COMPLETED,Sobol,-0.6032293438911438,8212.638015892508
3,3_0,COMPLETED,Sobol,-0.6120408773422241,0.001889842827262904
4,4_0,COMPLETED,Sobol,-0.6393628716468811,0.052640807202046815
5,5_0,COMPLETED,Sobol,-0.31936657428741455,298.2913265583641
6,6_0,COMPLETED,Sobol,-0.2335260957479477,134.35744070290974
7,7_0,COMPLETED,Sobol,-0.625518262386322,0.1297940657513337
8,8_0,COMPLETED,Sobol,-0.6373102068901062,0.2038020965437322
9,9_0,COMPLETED,Sobol,-0.280081570148468,28.14015706041557
10,10_0,COMPLETED,Sobol,-0.4546518623828888,520.2399975268816
11,11_0,COMPLETED,Sobol,-0.621989369392395,0.012239997961257472
12,12_0,COMPLETED,Sobol,-0.5978578329086304,0.0033341952368863615
13,13_0,COMPLETED,Sobol,-0.5876787304878235,1932.6460760120394
14,14_0,COMPLETED,Sobol,-0.3858693540096283,12.935384164212955
15,15_0,COMPLETED,Sobol,-0.6202217936515808,0.43808322199747585
16,16_0,COMPLETED,Sobol,-0.6000494956970215,1.0001125684884087
17,17_0,COMPLETED,Sobol,-0.33138272166252136,17.810130577486994
18,18_0,COMPLETED,Sobol,-0.6152092218399048,2318.322549813085
19,19_0,COMPLETED,Sobol,-0.6205925941467285,0.006631580550700104
20,20_0,COMPLETED,Sobol,-0.6248252391815186,0.014887518536951076
21,21_0,COMPLETED,Sobol,-0.5692527294158936,1045.057572541195
22,22_0,COMPLETED,Sobol,-0.22897492349147797,63.35366627198893
23,23_0,COMPLETED,Sobol,-0.642846941947937,0.2778167170791667
24,24_0,COMPLETED,Sobol,-0.6310504078865051,0.05764449839708752
25,25_0,COMPLETED,Sobol,-0.22841480374336243,98.55082361184009
26,26_0,COMPLETED,Sobol,-0.2863151729106903,245.27393157774324
27,27_0,COMPLETED,Sobol,-0.6346743106842041,0.026208236519264242
28,28_0,COMPLETED,Sobol,-0.6493077278137207,0.0015752606323655594
29,29_0,COMPLETED,Sobol,-0.6200600266456604,4128.620092941036
30,30_0,COMPLETED,Sobol,-0.538240909576416,3.651081141903054
31,31_0,COMPLETED,Sobol,-0.5862839221954346,1.5378509676710175
32,32_0,COMPLETED,Sobol,-0.5925109386444092,1.301063804858965
33,33_0,COMPLETED,Sobol,-0.4946216344833374,4.952883197968552
34,34_0,COMPLETED,Sobol,-0.6127075552940369,4880.381509617365
35,35_0,COMPLETED,Sobol,-0.630817174911499,0.0011611694695247558
36,36_0,COMPLETED,Sobol,-0.6306079030036926,0.03134772783433069
37,37_0,COMPLETED,Sobol,-0.26471173763275146,182.94294550269228
38,38_0,COMPLETED,Sobol,-0.21882927417755127,82.39707263021225
39,39_0,COMPLETED,Sobol,-0.6366411447525024,0.07727873004408126
40,40_0,COMPLETED,Sobol,-0.634505569934845,0.3322826650782107
41,41_0,COMPLETED,Sobol,-0.22987021505832672,47.257289227670434
42,42_0,COMPLETED,Sobol,-0.5453349351882935,873.7176600494571
43,43_0,COMPLETED,Sobol,-0.6290070414543152,0.019959923620427623
44,44_0,COMPLETED,Sobol,-0.630834698677063,0.0056100797167082
45,45_0,COMPLETED,Sobol,-0.6276273727416992,3145.0665253620828
46,46_0,COMPLETED,Sobol,-0.3258128762245178,21.051445604830217
47,47_0,COMPLETED,Sobol,-0.601915717124939,0.7372471767893256
