trial_index,arm_name,trial_status,generation_method,metric,guidance_strength,delta_x0_guidance_strength
0,0_0,COMPLETED,Sobol,-0.4730217158794403,2.1171437703247107,14.04972890470259
1,1_0,COMPLETED,Sobol,-0.43593651056289673,11.25494501613153,0.0018190874717152773
2,2_0,COMPLETED,Sobol,-0.5810217261314392,4515.326712387585,1087.4475756251632
3,3_0,COMPLETED,Sobol,-0.6758696436882019,0.006969555537636039,0.0676231568531294
4,4_0,COMPLETED,Sobol,-0.5223312973976135,0.03196072393898811,6595.91948484407
5,5_0,COMPLETED,Sobol,-0.5207417011260986,946.9135564768425,0.6675225831969028
6,6_0,COMPLETED,Sobol,-0.2099406123161316,156.52310375614704,73.81937040179464
7,7_0,COMPLETED,Sobol,-0.624915599822998,0.15830968650109772,0.016114384022914603
8,8_0,COMPLETED,Sobol,-0.22357705235481262,0.06389532844088555,323.2467826183495
9,9_0,COMPLETED,Sobol,-0.32644060254096985,63.14439270056794,0.24419238285518258
10,10_0,COMPLETED,Sobol,-0.42189696431159973,312.8449474300653,3.60158114535977
11,11_0,COMPLETED,Sobol,-0.6784654259681702,0.01056462409746768,0.005921282816758441
12,12_0,COMPLETED,Sobol,-0.5659174919128418,0.0022149557478978238,38.538407048305494
13,13_0,COMPLETED,Sobol,-0.5907514691352844,1434.2686992886104,0.03757843338341841
14,14_0,COMPLETED,Sobol,-0.4813980162143707,4.722828150710441,2996.011383190132
15,15_0,COMPLETED,Sobol,-0.5444427132606506,0.8888210463477708,1.3908209821151927
16,16_0,COMPLETED,Sobol,-0.41323816776275635,0.465177140849424,1727.4981456966732
17,17_0,COMPLETED,Sobol,-0.4673963487148285,6.742131117073369,2.1947667010081613
18,18_0,COMPLETED,Sobol,-0.5858297944068909,2740.316142993005,62.698745998478024
19,19_0,COMPLETED,Sobol,-0.6985257267951965,0.0015514728739400355,0.02238249956522298
20,20_0,COMPLETED,Sobol,-0.6577065587043762,0.019478652082477406,6.258836299306231
21,21_0,COMPLETED,Sobol,-0.36109659075737,209.80943418588666,0.0037448765711997636
22,22_0,COMPLETED,Sobol,-0.18631428480148315,34.249619844937754,198.29325766697872
23,23_0,COMPLETED,Sobol,-0.6351492404937744,0.09527940928186819,0.41080594334018117
24,24_0,COMPLETED,Sobol,-0.2337534874677658,0.2919420636465353,128.21749399225214
25,25_0,COMPLETED,Sobol,-0.30680760741233826,104.9925905421032,0.010196691288021056
26,26_0,COMPLETED,Sobol,-0.5048580765724182,513.4466601123999,4048.364579439075
27,27_0,COMPLETED,Sobol,-0.6607041954994202,0.04764426058519628,1.1223813758299823
28,28_0,COMPLETED,Sobol,-0.2472730278968811,0.0036487582011609856,627.3056487970875
29,29_0,COMPLETED,Sobol,-0.5849626064300537,6447.928252570093,0.1066633978202387
30,30_0,COMPLETED,Sobol,-0.309131383895874,21.499541238900076,22.84699764554201
31,31_0,COMPLETED,Sobol,-0.5304779410362244,1.4826719977923462,0.0010839940807778898
32,32_0,COMPLETED,Sobol,-0.27845385670661926,1.5977964329009622,858.4755990051265
33,33_0,COMPLETED,Sobol,-0.40761566162109375,14.908967497976587,0.08837755322255801
34,34_0,COMPLETED,Sobol,-0.6307381987571716,9901.632897746531,10.087212849600622
35,35_0,COMPLETED,Sobol,-0.6840838193893433,0.0031789440474575157,0.0021641349802172527
36,36_0,COMPLETED,Sobol,-0.26335179805755615,0.04251045029764096,106.06651931002281
37,37_0,COMPLETED,Sobol,-0.5031847953796387,711.7622662637816,0.013983460961861814
38,38_0,COMPLETED,Sobol,-0.5359814167022705,71.12405811353854,8101.237097615229
39,39_0,COMPLETED,Sobol,-0.5931477546691895,0.34849233118216666,0.4946306179787207
40,40_0,COMPLETED,Sobol,-0.6389026641845703,0.1406510077422903,5.175643987166448
41,41_0,COMPLETED,Sobol,-0.4093066155910492,28.69178279610997,0.005134989014805573
42,42_0,COMPLETED,Sobol,-0.3232007324695587,235.14634335037158,396.66097018798826
43,43_0,COMPLETED,Sobol,-0.7180220484733582,0.014051443526426838,0.18101886757013144
44,44_0,COMPLETED,Sobol,-0.45764395594596863,0.0010103206535163993,2364.3935492897394
45,45_0,COMPLETED,Sobol,-0.561898410320282,3145.293665943994,1.8191777105247426
46,46_0,COMPLETED,Sobol,-0.35571494698524475,6.256323016113067,27.685622670814933
47,47_0,COMPLETED,Sobol,-0.5476789474487305,0.6708132912128238,0.04470192743141406
48,48_0,COMPLETED,Sobol,-0.3740573525428772,0.9578690241314501,46.506611095127994
49,49_0,COMPLETED,Sobol,-0.4840868413448334,3.2751607293750626,0.027462760718994672
50,50_0,COMPLETED,BoTorch,-0.1854473501443863,44.04319330737508,110.4978551252752
51,51_0,COMPLETED,BoTorch,-0.19529803097248077,7.441203562027533,225.10574296568245
